ori_sentiment,tweet_text,final_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,afraid,afraid_score,amused,amused_score,angry,angry_score,annoyed,annoyed_score,dontcare,dontcare_score,happy,happy_score,inspired,inspired_score,sad,sad_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
sad,Lots of questions about privatisation and sacking of our rep on #AskTheGallery. V disappointing they were not addressed.,"['lots', 'lot', 'of', 'questions', 'question', 'about', 'privatisation', 'and', 'sacking', 'of', 'our', 'we', 'rep', 'on', 'ask', 'thegallery', 'v', 'disappointing', 'they', 'were', 'be', 'not', 'addressed', 'address']",sadness,1.0,0.625,11.0,0.8055724378431679,11.0,1.9039261677507069,10.0,1.5290830463604341,10.0,1.719385893891688,11.0,1.3473617289861726,11.0,1.0720823890427662,11.0,1.682791502417197,11.0,0.939796833707867,amused,11.0,1.9039261677507069
happy,Love it! Surely the Royals had/have way too much money :,"['love', 'it', 'surely', 'the', 'royals', 'had', 'have', 'have', 'way', 'too', 'much', 'money']",joy,2.0,1.359,6.0,0.34863710466538367,6.0,1.0351711406295492,6.0,0.5686162229950683,6.0,0.7681946957391848,6.0,0.9002384078125648,6.0,0.6599180419948135,6.0,1.2634996498177842,6.0,0.45572473634565114,inspired,6.0,1.2634996498177842
not-relevant,#FF Happy Friday!,"['ff', 'happy', 'friday']",joy,2.0,1.2429999999999999,3.0,0.19824150343051955,3.0,0.5252168703282647,3.0,0.31938726247568044,3.0,0.476309366889889,3.0,0.34937508703464,3.0,0.4829344128871622,3.0,0.3462583392088428,3.0,0.3022771577450014,amused,3.0,0.5252168703282647
nocode,close up of the #portlandvase &lt;3 #roman #cameo glass,"['close', 'up', 'of', 'the', '#portlandvase', '3', '#roman', 'cameo', 'glass']",,0.0,0.0,3.0,0.20931508861267206,3.0,0.6425497430501287,3.0,0.21662905951988573,3.0,0.38261041695944326,3.0,0.49765529821579935,3.0,0.3788331567381527,3.0,0.44323044451991966,3.0,0.22917679238399882,amused,3.0,0.6425497430501287
nocode,Yes it was described as coming from one of these world is first mass graves.,"['yes', 'it', 'was', 'be', 'described', 'describe', 'as', 'coming', 'come', 'from', 'one', 'of', 'these', 'world', 'is', 'be', 'first', 'mass', 'graves', 'grave']",sadness,1.0,0.727,11.0,1.0536571441907518,11.0,1.5236192070466232,11.0,1.41653473904575,11.0,1.4459790533435548,11.0,1.3144241547118258,11.0,1.0750097985343592,11.0,1.82317838147506,11.0,1.3475975216520761,inspired,11.0,1.82317838147506
nocode,Is the last one currently in politics?,"['is', 'be', 'the', 'last', 'one', 'currently', 'in', 'politics']",,0.0,0.0,4.0,0.39822164932777115,4.0,0.5627623982708215,4.0,0.4971395142879126,4.0,0.5921331630990411,4.0,0.5159168758329965,4.0,0.39584167735443243,4.0,0.6388385814193043,4.0,0.39914614040772023,inspired,4.0,0.6388385814193043
happy,I have been enjoying the British Library Crime Classics series that I bought at Hatchards.,"['i', 'have', 'been', 'be', 'enjoying', 'enjoy', 'the', 'british', 'library', 'crime', 'classics', 'series', 'that', 'i', 'bought', 'buy', 'at', 'hatchards']",joy,3.0,1.901,9.0,0.6171041737610115,9.0,1.4740100025036746,9.0,0.9886704395259012,9.0,1.123748561601214,9.0,1.2384087730436397,9.0,1.096061988929541,9.0,1.7344926306746808,9.0,0.7275034299603368,inspired,9.0,1.7344926306746808
happy,Workshop today on Manchu Money was more than great. Money does not stink. Thank you,"['workshop', 'today', 'on', 'manchu', 'money', 'was', 'be', 'more', 'than', 'great', 'money', 'does', 'do', 'not', 'stink', 'thank', 'you']",anticipation,1.0,0.586,6.0,0.32245957423427285,6.0,0.939308660120636,6.0,0.5574887632218406,6.0,0.692797219962806,6.0,0.7931869621559309,6.0,0.6853968326925495,6.0,1.4594086429723727,6.0,0.5499533446395912,inspired,6.0,1.4594086429723727
happy,the longest day then new beginnings and big positive changes in the coming days,"['the', 'longest', 'day', 'then', 'new', 'beginnings', 'and', 'big', 'positive', 'changes', 'change', 'in', 'the', 'coming', 'come', 'days', 'day']",joy,2.0,1.1829999999999998,11.0,1.0739697998044382,11.0,1.569532362770772,11.0,1.0465983114366102,11.0,1.4110239633055555,11.0,1.398122130827556,11.0,1.237378181182577,11.0,2.235022575039432,11.0,1.0283526756330603,inspired,11.0,2.235022575039432
happy,"thank you, that looks great!","['thank', 'you', 'that', 'looks', 'look', 'great']",,0.0,0.0,4.0,0.22599040974515902,4.0,0.6600020682924836,4.0,0.30680738331182467,4.0,0.5039379219485134,4.0,0.6504355526445265,4.0,0.4483399870845134,4.0,0.8574704648383651,4.0,0.3470162121346143,inspired,4.0,0.8574704648383651
not-relevant,,['nan'],,0.0,0.0,1.0,0.20586594958307336,1.0,0.03910933081168716,1.0,0.11602278114153823,1.0,0.08770051291221036,1.0,0.06507415103416611,1.0,0.20891103264727373,1.0,0.15822740751383374,1.0,0.11908883435621725,,0.0,0.0
happy,The National Gallery loved our training! We can help with your accessibility too!,"['the', 'national', 'gallery', 'loved', 'love', 'our', 'we', 'training', 'we', 'can', 'help', 'with', 'your', 'you', 'accessibility', 'too']",joy,2.0,1.687,7.0,0.4075528532587563,7.0,0.8650554563033809,7.0,0.6875797198390243,7.0,0.9248918887838751,7.0,0.8643503194362192,7.0,0.8099564377673472,7.0,1.68011159305722,7.0,0.7605017315541772,inspired,7.0,1.68011159305722
nocode,"""Richard III became King of England #onthisday in 1483 showing at July/Aug via","['richard', 'iii', 'became', 'become', 'king', 'of', 'england', '#onthisday', 'in', '1483', 'showing', 'show', 'at', 'july', 'aug', 'via']",trust,1.0,0.35200000000000004,11.0,1.011150976558072,11.0,1.6481573272013197,11.0,1.3428098662679375,11.0,1.514602659051778,11.0,1.521332209924155,11.0,1.1727118065957396,11.0,1.615522940471664,11.0,1.1737122139293337,amused,11.0,1.6481573272013197
happy,thank you!,"['thank', 'you']",,0.0,0.0,1.0,0.03911334700276958,1.0,0.1245174147145904,1.0,0.06350244361429593,1.0,0.13132992609578606,1.0,0.18641374364212987,1.0,0.10375951640153656,1.0,0.2510125327863731,1.0,0.10035107574251843,,0.0,0.0
happy,Piero della Francesca! One of my favourite pieces ever.,"['piero', 'della', 'francesca', 'one', 'of', 'my', 'favourite', 'pieces', 'piece', 'ever']",,0.0,0.0,7.0,0.5007854877232403,8.0,1.257185855667136,8.0,0.8258455040276033,8.0,0.9798071850572921,8.0,1.279613208150632,8.0,0.9314496144836267,8.0,1.3673310875308897,8.0,0.8579820573595801,inspired,8.0,1.3673310875308897
sad,"Since a few of these were included, it would be nice to see more it felt like a concessionary nod &gt;","['since', 'a', 'few', 'of', 'these', 'were', 'be', 'included', 'include', 'it', 'would', 'be', 'nice', 'to', 'see', 'more', 'it', 'felt', 'feel', 'like', 'a', 'concessionary', 'nod', '&gt']",trust,1.0,0.484,10.0,0.9437232694518248,10.0,1.9131024647143695,11.0,1.120691687991283,10.0,1.3125215759847655,10.0,1.30125207185178,10.0,1.0185952297025642,10.0,1.61456877662336,11.0,1.7755449236800536,amused,10.0,1.9131024647143695
nocode,we are leaving the and we are off to the horniman for the communication group,"['we', 'are', 'be', 'leaving', 'leave', 'the', 'and', 'we', 'are', 'be', 'off', 'to', 'the', 'horniman', 'for', 'the', 'communication', 'group']",trust,1.0,0.625,4.0,0.43248825035012545,4.0,0.4699353167474402,4.0,0.6006048800645022,4.0,0.5637893556781937,4.0,0.4818695177050556,4.0,0.3641794313763336,4.0,0.5906599054897438,4.0,0.49647334258860554,angry,4.0,0.6006048800645022
nocode,Why was the body the most important subject for art in Ancient Greece? From gods to sports stars,"['why', 'was', 'be', 'the', 'body', 'the', 'most', 'important', 'subject', 'for', 'art', 'in', 'ancient', 'greece', 'from', 'gods', 'god', 'to', 'sports', 'sport', 'stars', 'star']",trust,3.0,1.641,12.0,0.7775532043331146,12.0,1.952538342330191,12.0,1.036857807931312,12.0,1.5139963588881786,12.0,1.6367401021171557,12.0,1.3358328503965884,12.0,2.545594243859112,12.0,1.2008870901443478,inspired,12.0,2.545594243859112
not-relevant,CarleMagne,"['carle', 'magne']",,0.0,0.0,2.0,0.8445669468094745,1.0,0.0005429079385815036,2.0,0.47553911845772795,2.0,0.009317686571396823,1.0,0.005236455007977376,2.0,0.3847680964461215,2.0,0.2739933755679012,1.0,0.006035413200819229,afraid,2.0,0.8445669468094745
nocode,Weapons of resistance: #IndigenousAustralia Curator Gaye blogs about Jandamarra,"['weapons', 'weapon', 'of', 'resistance', 'indigenous', 'australia', 'curator', 'gaye', 'blogs', 'blog', 'about', 'jandamarra']",anger,1.0,0.5429999999999999,9.0,0.9815068367110308,9.0,1.6719040592633385,9.0,1.3057883467209177,9.0,0.92092516863615,9.0,0.8587391473328778,9.0,0.9154245137367493,9.0,1.4565664726516594,9.0,0.8891454549472763,amused,9.0,1.6719040592633385
not-relevant,Come down to Cass Art Liverpool and get creative on our outside try me table!!,"['come', 'down', 'to', 'cass', 'art', 'liverpool', 'and', 'get', 'creative', 'on', 'our', 'we', 'outside', 'try', 'me', 'i', 'table']",anticipation,1.0,0.391,9.0,0.9210572045041939,9.0,1.3274925985791814,9.0,0.8576569362533929,9.0,1.024087812169489,9.0,1.09943178183852,9.0,0.9830366427703311,9.0,1.9258980996716732,9.0,0.8613389242132184,inspired,9.0,1.9258980996716732
nocode,St Eleftherios Greek School trip to British Museum see more at #britishmuseum,"['st', 'eleftherios', 'greek', 'school', 'trip', 'to', 'british', 'museum', 'see', 'more', 'at', '#britishmuseum']",trust,1.0,0.531,7.0,0.7025550365321868,7.0,1.0453761067932446,7.0,0.7280569491443027,7.0,0.850741519623251,7.0,0.8897234354762664,7.0,0.7577477670731031,7.0,1.2753086697683913,7.0,0.7504905155892541,inspired,7.0,1.2753086697683913
nocode,Plus more recent evidence from survey,"['plus', 'more', 'recent', 'evidence', 'from', 'survey']",,0.0,0.0,4.0,0.5146642396116174,4.0,0.5809581893737643,4.0,0.602347825763228,4.0,0.5805417089463438,4.0,0.4609394735671563,4.0,0.38868324948839184,4.0,0.5012012321092069,4.0,0.3706640811402918,angry,4.0,0.602347825763228
happy,Really enjoyed early morning visit to #definingbeauty lots of works i would over even seen in books BMImages_com,"['really', 'enjoyed', 'enjoy', 'early', 'morning', 'visit', 'to', '#definingbeauty', 'lots', 'lot', 'of', 'works', 'work', 'i', 'would', 'over', 'even', 'seen', 'see', 'in', 'books', 'book', 'bmimages_com']",joy,3.0,1.198,16.0,1.3407176589895915,16.0,2.515840777223029,16.0,1.6005341163442637,16.0,2.058549915076685,16.0,2.061548083529096,16.0,1.7877495069473452,16.0,3.1394654602827026,16.0,1.495594481607287,inspired,16.0,3.1394654602827026
happy,supporting this great event for the 3rd year Sat 20th June 12pm to 5pm,"['supporting', 'support', 'this', 'great', 'event', 'for', 'the', '3rd', 'year', 'sat', '20th', 'june', '12', 'pm', 'to', '5', 'pm']",trust,1.0,0.664,8.0,0.7518072761551393,8.0,1.0715161321907631,8.0,0.8352975285361861,8.0,1.0510524275594602,8.0,1.122707078316467,8.0,0.9769556650471026,8.0,1.3605053636341078,8.0,0.8301585285607737,inspired,8.0,1.3605053636341078
happy,Studio work done off to the JOY!,"['studio', 'work', 'done', 'do', 'off', 'to', 'the', 'joy']",joy,1.0,0.924,4.0,0.22315010535330904,4.0,0.6325985394723873,4.0,0.34897158253793314,4.0,0.48219996711152957,4.0,0.5572599168247658,4.0,0.46288952860267485,4.0,0.9192290424476395,4.0,0.3737013176497605,inspired,4.0,0.9192290424476395
happy,"Looking forward to Jackson Pollock Blind Spots. Never Mind the Pollocks, Dripping Not Pouring.","['looking', 'look', 'forward', 'to', 'jackson', 'pollock', 'blind', 'spots', 'never', 'mind', 'the', 'pollocks', 'dripping', 'drip', 'not', 'pouring', 'pour']",,0.0,0.0,12.0,0.93854241201693,12.0,1.7844790185333688,12.0,1.1330824214331243,12.0,1.7423609398657152,12.0,1.7404309074167243,13.0,1.437018872862514,13.0,3.0723708227982156,12.0,1.1517146050734075,inspired,13.0,3.0723708227982156
nocode,. are tweeting about Baroque today. Here is a work by Reni from our collecti... via,"['are', 'be', 'tweeting', 'tweet', 'about', 'baroque', 'today', 'here', 'is', 'be', 'a', 'work', 'by', 'reni', 'from', 'our', 'we', 'collecti', 'via']",,0.0,0.0,6.0,0.512196769282119,6.0,1.0630103861151614,6.0,0.5432244699642168,6.0,0.6487358144531787,6.0,0.954572498776006,6.0,0.6823893963402926,6.0,1.0606320591603555,6.0,0.5352386059086695,amused,6.0,1.0630103861151614
not-relevant,Do you post information leaflets etc. to schools? i am the librarian/LRC manager of a large school library in North London.,"['do', 'you', 'post', 'information', 'leaflets', 'leaflet', 'etc.', 'to', 'schools', 'school', 'i', 'am', 'be', 'the', 'librarian', 'lrc', 'manager', 'of', 'a', 'large', 'school', 'library', 'in', 'north', 'london']",trust,1.0,0.531,13.0,1.2815275710031415,12.0,1.8967538446592134,13.0,1.8795149223739127,13.0,1.4058385573770271,13.0,1.4747060797845943,13.0,1.3244405076611292,13.0,2.118157262843281,13.0,1.6190612542977008,inspired,13.0,2.118157262843281
happy,and a fav from for the birfday boy:,"['and', 'a', 'fav', 'from', 'for', 'the', 'birfday', 'boy']",,0.0,0.0,2.0,0.13993839801838553,2.0,0.1664630935138799,1.0,0.11333861660312818,2.0,0.1951229430395529,2.0,0.3054267526790936,2.0,0.39605758396623725,2.0,0.5514774994642571,1.0,0.1321751127154656,inspired,2.0,0.5514774994642571
happy,Thankfully able to view #definingbeauty statuary from all sides. 3-D is often neglected in displays. #callipygian,"['thankfully', 'able', 'to', 'view', '#definingbeauty', 'statuary', 'from', 'all', 'sides', 'side', '3', 'd', 'is', 'be', 'often', 'neglected', 'neglect', 'in', 'displays', 'display', 'callipygian']",sadness,1.0,0.688,10.0,0.8425886008099455,10.0,1.4880674428526945,10.0,1.2648694115549537,10.0,1.3591579544255432,10.0,1.2475907630487093,10.0,1.1072559054201434,10.0,1.7758986189189692,10.0,0.9145713029690414,inspired,10.0,1.7758986189189692
nocode,My new portfolio with recent art glass projects is available Download it now,"['my', 'new', 'portfolio', 'with', 'recent', 'art', 'glass', 'projects', 'project', 'is', 'be', 'available', 'download', 'it', 'now']",anticipation,1.0,0.391,9.0,0.7649391296890652,9.0,1.4426059639085609,9.0,0.8882156341875576,9.0,1.1987259506984436,9.0,1.2619121276841831,9.0,1.2207557482146936,9.0,1.5440185106747872,9.0,0.6788269349427091,inspired,9.0,1.5440185106747872
nocode,did you see this?,"['did', 'do', 'you', 'see', 'this']",,0.0,0.0,1.0,0.07663967871368725,1.0,0.16475479909692714,1.0,0.09386506878357873,1.0,0.13384349408527454,1.0,0.13616055961348053,1.0,0.10527197540299946,1.0,0.2047806609597293,1.0,0.08468376334432308,,0.0,0.0
disgust,it should work the link is ok on my browser. Perhaps it is the X-rated content...,"['it', 'should', 'work', 'the', 'link', 'is', 'be', 'ok', 'on', 'my', 'browser', 'perhaps', 'it', 'is', 'be', 'the', 'x-rated', 'content']",joy,1.0,0.688,6.0,0.4472012134860359,6.0,1.1444213841850874,6.0,0.6022140331428634,6.0,0.8237166829056715,6.0,0.8493848330276831,6.0,0.6392788369082181,6.0,0.9634200184252776,6.0,0.5303629979191627,amused,6.0,1.1444213841850874
nocode,"Napoleon Lost Waterloo, But Won History","['napoleon', 'lost', 'lose', 'waterloo', 'but', 'won', 'win', 'history']",sadness,2.0,1.134,6.0,0.5303205966886416,6.0,1.0591198209111554,6.0,0.5634092113060964,6.0,0.6988417602376321,6.0,0.7869849345378308,6.0,0.6887854682741107,6.0,0.9700419532942434,6.0,0.7024962547502895,amused,6.0,1.0591198209111554
happy,#PedagooFriday trip to being given a 10/10 by students plus they loved my treasure hunt resource,"['pedagoofriday', 'trip', 'to', 'being', 'be', 'given', 'give', 'a', '10/', '10', 'by', 'students', 'student', 'plus', 'they', 'loved', 'love', 'my', 'treasure', 'hunt', 'resource']",joy,3.0,2.339,11.0,0.7695663793695329,11.0,1.5582761236556935,11.0,1.3897647965328557,11.0,1.3405089424944463,11.0,1.3249024035353525,11.0,1.1530845262797327,11.0,2.2506819559647466,11.0,1.2132148721676408,inspired,11.0,2.2506819559647466
nocode,no trainers or sandles .,"['no', 'trainers', 'trainer', 'or', 'sandles', 'sandle']",trust,1.0,0.414,2.0,0.09018891104954721,2.0,0.29716166137878125,2.0,0.1289959743937309,2.0,0.2537413046916965,2.0,0.4056355427420305,2.0,0.19622762437419664,2.0,0.4681854694741123,2.0,0.15986351189590453,inspired,2.0,0.4681854694741123
nocode,From 12pm on we preview #CastleHillOpen Day in #Cambridge with,"['from', '12', 'pm', 'on', 'we', 'preview', 'castlehillopen', 'day', 'in', 'cambridge', 'with']",,0.0,0.0,4.0,0.3745235529789836,4.0,0.686977172643413,4.0,0.3376451079270948,4.0,0.445768182253668,4.0,0.7278638262563059,4.0,0.5323564034295789,4.0,0.5483581651869275,4.0,0.34650758932402853,dontcare,4.0,0.7278638262563059
nocode,FLAMIN: the Artists Present… w/ Sarah Turner &amp; Larissa Sansour THIS SAT,"['flamin', 'the', 'artists', 'present', 'w/', 'with', 'sarah', 'turner', '&amp', 'larissa', 'sansour', 'this', 'sat']",anticipation,1.0,0.516,6.0,0.2890040244268858,6.0,0.8098565357653112,6.0,0.5344846499797464,6.0,0.626293729161034,6.0,1.0217479689082656,6.0,0.819451079723781,6.0,1.0927284144173346,6.0,0.8064335976176418,inspired,6.0,1.0927284144173346
nocode,"Images of #Cambridge May 2015. 10. Medieval Ascension in stone,","['images', 'image', 'of', 'cambridge', 'may', '2015', '10', 'medieval', 'ascension', 'in', 'stone']",,0.0,0.0,7.0,0.6627652485137028,7.0,1.2335056564534743,7.0,0.7313786145569943,7.0,1.19254372726009,7.0,0.8719075744648013,7.0,0.7389021231829563,7.0,0.9352595035367347,7.0,0.6337375520312463,amused,7.0,1.2335056564534743
happy,That looks amazing! #GetInMyWellie,"['that', 'looks', 'look', 'amazing', 'getinmywellie']",,0.0,0.0,3.0,0.15403050363197335,3.0,0.5590094796658234,3.0,0.2141704925731791,3.0,0.3604382558498394,3.0,0.46959722532401155,3.0,0.39113840918456577,3.0,0.6469402951627525,3.0,0.20467533860785492,inspired,3.0,0.6469402951627525
nocode,are you supporting the strikers at against privatisation? thanks,"['are', 'be', 'you', 'supporting', 'support', 'the', 'strikers', 'striker', 'at', 'against', 'privatisation', 'thanks']",trust,1.0,0.664,6.0,0.3637782456504466,6.0,1.3498269371329323,5.0,0.45183994159964735,5.0,0.6252869966078212,6.0,0.9096294774874447,6.0,0.7355411092780243,6.0,0.8469779036644797,6.0,0.7171193885792041,amused,6.0,1.3498269371329323
nocode,"i am at in London, Greater London","['i', 'am', 'be', 'at', 'in', 'london', 'greater', 'london']",,0.0,0.0,2.0,0.21233928256101975,2.0,0.3108675117361104,2.0,0.1924543983396033,2.0,0.2259758713769996,2.0,0.2826532774850122,2.0,0.20216232414702157,2.0,0.36957788078621484,2.0,0.20396945356801843,inspired,2.0,0.36957788078621484
happy,Off to with 30 KS3 tomorrow hope they do not forget to bring water with their pack lunch! #hotWeather,"['off', 'to', 'with', '30', 'ks3', 'tomorrow', 'hope', 'they', 'do', 'not', 'forget', 'to', 'bring', 'water', 'with', 'their', 'they', 'pack', 'lunch']",anticipation,2.0,1.421,7.0,0.6426321027679238,7.0,0.9207852497731583,7.0,0.7214202683090059,7.0,0.867028371112157,7.0,0.7865300205497341,7.0,0.7831013811016166,7.0,1.5232253249570347,7.0,0.755277281429369,inspired,7.0,1.5232253249570347
nocode,"Next Monday, our Index Editor Barbara Pezzini will be giving a lecture at","['next', 'monday', 'our', 'we', 'index', 'editor', 'barbara', 'pezzini', 'will', 'be', 'giving', 'give', 'a', 'lecture', 'at']",joy,1.0,0.469,8.0,0.7261268983296316,8.0,1.0775310237731686,8.0,1.0390516807629473,8.0,0.9521935895449835,8.0,0.9611980057549125,8.0,0.869556288702766,8.0,1.50947809668301,8.0,0.8648644164485804,inspired,8.0,1.50947809668301
not-relevant,#AskTheGallery i am glad to hear you have taken note!,"['ask', 'thegallery', 'i', 'am', 'be', 'glad', 'to', 'hear', 'you', 'have', 'taken', 'take', 'note']",joy,1.0,0.7809999999999999,6.0,0.542099875730385,6.0,0.8903849363359155,6.0,0.7477963841033279,6.0,0.8130095652029463,6.0,0.7664532065234623,6.0,0.5953889795232588,6.0,1.0763668267406203,6.0,0.5685002258400834,inspired,6.0,1.0763668267406203
happy,"Enchanted by in Cambridge, which is now my favourite art gallery &amp; my favourite house","['enchanted', 'enchant', 'by', 'in', 'cambridge', 'which', 'is', 'be', 'now', 'my', 'favourite', 'art', 'gallery', 'my', 'favourite', 'house']",joy,3.0,1.749,6.0,0.2970626101853982,7.0,1.1605186262436937,7.0,0.63466819955118,6.0,0.6179193579496252,6.0,0.8689406578878169,7.0,1.6314049644521136,6.0,1.3158086648531166,6.0,0.47367691887705576,happy,7.0,1.6314049644521136
happy,Terry Frost soft sculptures looking fantastic,"['terry', 'frost', 'soft', 'sculptures', 'sculpture', 'looking', 'look', 'fantastic']",,0.0,0.0,8.0,0.37578465167037645,8.0,1.520930679418977,8.0,0.6987111042971721,8.0,0.9289229781627961,8.0,1.054737002590243,8.0,1.1612793486485329,8.0,1.5150767181988207,8.0,0.7445575170130819,amused,8.0,1.520930679418977
nocode,#Solidarity | BLOG: assistants are on strike and it is crucial we pay attention via,"['solidarity', 'blog', 'assistants', 'assistant', 'are', 'be', 'on', 'strike', 'and', 'it', 'is', 'be', 'crucial', 'we', 'pay', 'attention', 'via']",trust,3.0,1.539,9.0,0.8112246385726826,9.0,1.2641755824513548,9.0,1.2028183010343336,9.0,1.2154796037037192,9.0,1.1461048548964905,9.0,0.9721166637779453,9.0,1.40746924024777,9.0,0.9806111153157046,inspired,9.0,1.40746924024777
nocode,Ms Marini discussing a painting with our students #stockleyart,"['ms', 'marini', 'discussing', 'discuss', 'a', 'painting', 'with', 'our', 'we', 'students', 'student', '#stockleyart']",,0.0,0.0,7.0,0.49571593012202103,7.0,0.8025442597469997,6.0,0.857477856767441,7.0,0.8591212803858307,7.0,1.4298809877852487,7.0,0.628151453797727,7.0,1.285760375169492,7.0,0.6413478562252402,dontcare,7.0,1.4298809877852487
happy,I love this idea. I am going to suggest it to some day!,"['i', 'love', 'this', 'idea', 'i', 'am', 'be', 'going', 'go', 'to', 'suggest', 'it', 'to', 'some', 'day']",trust,2.0,1.11,6.0,0.46848872682311987,6.0,1.0063105785702884,6.0,0.5984474137643465,6.0,0.8017200298150324,6.0,0.8039297538226176,6.0,0.5951297241273674,6.0,1.2151928367285185,6.0,0.5107809363487097,inspired,6.0,1.2151928367285185
happy,James Richards extraordinary instln is a brilliantly obliquely piece of critical interpretation. Sonic art theory. Lush,"['james', 'richards', 'extraordinary', 'instln', 'is', 'be', 'a', 'brilliantly', 'obliquely', 'piece', 'of', 'critical', 'interpretation', 'sonic', 'art', 'theory', 'lush']",joy,3.0,0.82,11.0,0.953012889628382,12.0,1.8660810265133043,12.0,1.0951468085032632,12.0,1.3266842055166044,12.0,1.523252246120508,12.0,1.4837726316933812,12.0,2.4224077213334514,12.0,1.3296424706911063,inspired,12.0,2.4224077213334514
nocode,Have you heard that we will be exhibiting canaletto is masterpiece A Regatta on the Grand Canal from 11 July? #Sundaletto,"['have', 'you', 'heard', 'hear', 'that', 'we', 'will', 'be', 'exhibiting', 'exhibit', 'canaletto', 'is', 'be', 'masterpiece', 'a', 'regatta', 'on', 'the', 'grand', 'canal', 'from', '11', 'july', 'sundaletto']",joy,1.0,0.561,9.0,0.7234470685841519,9.0,1.2371381141165834,9.0,0.7865830663156275,9.0,1.10915218038745,9.0,1.3014389411023384,9.0,1.0711990950114916,9.0,1.78312233816219,9.0,0.9879191963201679,inspired,9.0,1.78312233816219
nocode,La Fontaine de la Crosse. Rouen John Sell Cotman 1830 via,"['la', 'fontaine', 'de', 'la', 'crosse', 'rouen', 'john', 'sell', 'cotman', '1830', 'via']",,0.0,0.0,6.0,0.6062310318973511,6.0,0.7987112013584429,6.0,1.1881748071720293,6.0,0.7608170561763314,6.0,0.8608214016611597,7.0,0.8230888538011741,6.0,1.034456794395516,7.0,0.9276988535379955,angry,6.0,1.1881748071720293
nocode,Find out about our workshops in preparation for an Out of this World via,"['find', 'out', 'about', 'our', 'we', 'workshops', 'workshop', 'in', 'preparation', 'for', 'an', 'a', 'out', 'of', 'this', 'world', 'via']",anticipation,1.0,0.586,6.0,0.47544370809369874,6.0,0.7780541518474542,6.0,0.5096325940668949,6.0,0.6275047850799623,6.0,0.7279306135236767,6.0,0.7657948584250556,6.0,1.642246523938658,6.0,0.4733927650245995,inspired,6.0,1.642246523938658
happy,stunning!,"['stunning', 'stun']",surprise,1.0,0.711,2.0,0.36745497149714157,2.0,0.2987920554801996,2.0,0.22297123009531,2.0,0.16264315326410425,2.0,0.211276653650958,2.0,0.18672267518246588,2.0,0.34654520407226597,2.0,0.2035940567575549,afraid,2.0,0.36745497149714157
nocode,"Drawn on the spot in lunchtime ""Marcia Furnilla"" #DefiningBeauty #thedailysketch","['drawn', 'draw', 'on', 'the', 'spot', 'in', 'lunchtime', 'marcia', 'furnilla', 'definingbeauty', '#thedailysketch']",,0.0,0.0,5.0,0.45189850284516986,5.0,0.6619218799268716,5.0,0.4835937168507248,5.0,0.5575731511828679,5.0,0.8923492001473805,5.0,0.5058968186260869,5.0,0.6487552558498678,5.0,0.7980114745710306,dontcare,5.0,0.8923492001473805
nocode,Attend #Steppes #BeyondElDorado #CheltLitFest #event? here is the #exhibition,"['attend', 'steppes', 'steppe', 'beyondel', 'dorado', 'cheltlitfest', '#event', 'here', 'is', 'be', 'the', '#exhibition']",,0.0,0.0,2.0,0.10257668426824912,4.0,0.9875969453647165,3.0,0.3457559569172065,3.0,0.5530391571776478,2.0,0.34563544326869144,4.0,0.6326101095497345,3.0,0.913384023604352,3.0,0.11940167984940245,amused,4.0,0.9875969453647165
happy,So cool to play w/ these today! Thanks to the v clever &amp; Informatics Lab team for coming to,"['so', 'cool', 'to', 'play', 'w/', 'with', 'these', 'today', 'thanks', 'to', 'the', 'v', 'clever', 'informatics', 'lab', 'team', 'for', 'coming', 'come', 'to']",trust,1.0,0.664,10.0,0.9877887827520258,10.0,1.894945575251903,10.0,0.7585886394992882,10.0,1.0493716953827232,10.0,1.2141231357425726,10.0,1.063756947900696,10.0,1.9836703513153089,10.0,1.0477548721554826,inspired,10.0,1.9836703513153089
happy,Thank you!,"['thank', 'you']",,0.0,0.0,1.0,0.03911334700276958,1.0,0.1245174147145904,1.0,0.06350244361429593,1.0,0.13132992609578606,1.0,0.18641374364212987,1.0,0.10375951640153656,1.0,0.2510125327863731,1.0,0.10035107574251843,,0.0,0.0
nocode,On Monday our Index Editor Barbara Pezzini will be talking &amp; modern Brit art:,"['on', 'monday', 'our', 'we', 'index', 'editor', 'barbara', 'pezzini', 'will', 'be', 'talking', 'talk', 'modern', 'brit', 'art']",anticipation,1.0,0.391,9.0,0.636643010563707,9.0,1.352647841296371,9.0,0.9636095290515977,9.0,1.0490686734129073,9.0,1.1546399166031542,9.0,1.1570763477712027,9.0,1.686628556456495,9.0,0.9996861248445654,inspired,9.0,1.686628556456495
nocode,,['nan'],,0.0,0.0,1.0,0.20586594958307336,1.0,0.03910933081168716,1.0,0.11602278114153823,1.0,0.08770051291221036,1.0,0.06507415103416611,1.0,0.20891103264727373,1.0,0.15822740751383374,1.0,0.11908883435621725,,0.0,0.0
