Word	ErrorFrequency	CorrectFrequency	ErrorProbability
nineties	0	1	0.0
video	9	365	0.02406417112299465
splits	0	3	0.0
imaginative	0	7	0.0
bilingual	0	32	0.0
glanced	0	1	0.0
freelancers	0	3	0.0
oak	0	11	0.0
soapstone	0	1	0.0
cartoons	15	320	0.04477611940298507
housekeepers	1	3	0.25
plastics	0	91	0.0
compound	0	16	0.0
rudder	0	2	0.0
internment	0	1	0.0
schooldays	0	3	0.0
inhibit	0	2	0.0
hood	0	20	0.0
roof	4	507	0.007827788649706457
baseballs	1	24	0.04
headline	1	16	0.058823529411764705
messy	0	123	0.0
remotely	0	2	0.0
masters	5	65	0.07142857142857142
abed	0	4	0.0
liver	0	7	0.0
mountains	46	276	0.14285714285714285
typhoons	3	9	0.25
flier	0	3	0.0
pressure	20	305	0.06153846153846154
continuation	0	7	0.0
venal	0	1	0.0
reckless	0	5	0.0
arrogance	0	3	0.0
slice	0	21	0.0
chemically	0	1	0.0
coupe	0	1	0.0
deceased	0	3	0.0
imagery	0	1	0.0
guru	0	5	0.0
nominating	0	1	0.0
lobes	0	1	0.0
business	580	5795	0.09098039215686274
binary	0	1	0.0
signed	3	353	0.008426966292134831
brothers	72	1926	0.036036036036036036
optimized	0	6	0.0
spilt	0	5	0.0
severed	0	3	0.0
resolves	0	19	0.0
periodically	2	5	0.2857142857142857
yeast	0	4	0.0
build	47	1770	0.025866813428728673
megalomania	0	1	0.0
locality	0	5	0.0
shame	0	99	0.0
governors	0	1	0.0
solitaire	0	1	0.0
ears	5	454	0.010893246187363835
recipes	11	76	0.12643678160919541
campfires	0	1	0.0
chases	0	4	0.0
inferior	0	5	0.0
legumes	0	1	0.0
format	0	28	0.0
dissolve	1	3	0.25
professed	0	1	0.0
astound	0	2	0.0
trailers	0	2	0.0
shells	0	7	0.0
bothering	0	19	0.0
populated	0	4	0.0
grin	0	2	0.0
neat	5	184	0.026455026455026454
affordable	5	103	0.046296296296296294
defend	1	87	0.011363636363636364
ageism	0	1	0.0
mountaintop	0	3	0.0
pianist	1	18	0.05263157894736842
serves	1	33	0.029411764705882353
platen	0	1	0.0
redwood	1	11	0.08333333333333333
redhead	0	1	0.0
accelerate	0	8	0.0
brick	1	18	0.05263157894736842
migrations	0	2	0.0
dunner	0	1	0.0
toggle	0	1	0.0
telephones	2	18	0.1
possession	1	14	0.06666666666666667
motion	0	18	0.0
posse	0	3	0.0
nay	0	3	0.0
catalyst	0	1	0.0
yew	0	1	0.0
vale	0	22	0.0
messing	0	4	0.0
prejudiced	0	4	0.0
dogged	0	1	0.0
cure	0	123	0.0
willful	0	1	0.0
thunders	1	4	0.2
horns	0	5	0.0
honeymooning	0	2	0.0
wreckage	0	6	0.0
mark	64	2070	0.02999062792877226
axis	0	9	0.0
endures	0	3	0.0
interviews	10	198	0.04807692307692308
journalistic	0	2	0.0
sending	27	1583	0.016770186335403725
toasting	0	2	0.0
lamb	0	50	0.0
incineration	0	1	0.0
pulling	0	8	0.0
unto	0	3	0.0
bounties	0	1	0.0
psychosomatic	0	1	0.0
gazpacho	0	1	0.0
skunk	0	1	0.0
wholly	0	2	0.0
bowed	0	2	0.0
curling	0	2	0.0
collaborator	0	5	0.0
you	350	199023	0.0017555035034834206
prudential	0	1	0.0
book	5	3655	0.001366120218579235
badminton	102	1531	0.062461726883037354
counseling	5	53	0.08620689655172414
scan	0	5	0.0
scroll	0	12	0.0
reflected	1	13	0.07142857142857142
spacious	7	296	0.0231023102310231
treating	0	35	0.0
tamales	0	7	0.0
bast	0	4	0.0
desisting	0	1	0.0
submitted	12	28	0.3
ankles	0	1	0.0
dirtied	0	3	0.0
arsenal	0	8	0.0
taps	0	3	0.0
contributor	0	1	0.0
restrained	1	3	0.25
saw	16	4922	0.0032401782098015392
joyed	0	1	0.0
lazily	0	1	0.0
devotion	0	7	0.0
shanty	0	1	0.0
recite	0	2	0.0
sisters	37	1743	0.020786516853932586
migrated	0	2	0.0
irritated	0	14	0.0
compositions	0	14	0.0
accompaniment	0	7	0.0
cosmic	0	4	0.0
yelling	1	111	0.008928571428571428
practitioners	2	1	0.6666666666666666
differs	0	12	0.0
tie	0	538	0.0
fill	47	2025	0.022683397683397683
landslide	0	4	0.0
jersey	3	48	0.058823529411764705
occupation	10	116	0.07936507936507936
gratified	0	1	0.0
presidents	0	6	0.0
appreciating	0	14	0.0
burst	2	9	0.18181818181818182
charmed	0	6	0.0
linguist	0	2	0.0
reimbursement	0	11	0.0
bread	15	1462	0.010155721056194989
crosswords	0	8	0.0
edges	1	46	0.02127659574468085
appropriated	0	14	0.0
memorize	3	36	0.07692307692307693
camp	0	248	0.0
findings	2	233	0.00851063829787234
canal	0	11	0.0
implement	2	70	0.027777777777777776
cod	0	10	0.0
thermoplastics	0	1	0.0
expressions	2	48	0.04
golfing	0	1	0.0
peep	0	3	0.0
complying	0	2	0.0
friendships	1	11	0.08333333333333333
comedy	5	126	0.03816793893129771
sloppy	0	9	0.0
puncture	0	8	0.0
steam	0	18	0.0
routines	30	451	0.062370062370062374
florist	0	7	0.0
narrated	0	3	0.0
deputies	0	1	0.0
payroll	1	17	0.05555555555555555
dungeons	0	1	0.0
supervises	0	1	0.0
spenders	0	1	0.0
feints	0	1	0.0
signals	0	9	0.0
therapeutic	0	3	0.0
outlaws	0	4	0.0
contour	0	2	0.0
incarcerated	1	7	0.125
potion	0	6	0.0
lovely	18	868	0.020316027088036117
lipsticks	0	1	0.0
reptile	0	3	0.0
clashed	0	1	0.0
talkers	0	1	0.0
mixing	0	11	0.0
heard	57	1389	0.03941908713692946
supposes	0	5	0.0
skip	0	15	0.0
evermore	0	1	0.0
dies	1	83	0.011904761904761904
hunt	1	51	0.019230769230769232
heavily	2	26	0.07142857142857142
sneezing	0	77	0.0
rat	0	15	0.0
asked	6	1751	0.003414911781445646
rioter	0	1	0.0
reevaluate	0	1	0.0
tabloid	0	1	0.0
regal	0	2	0.0
inaction	0	1	0.0
devout	0	2	0.0
guaranty	1	2	0.3333333333333333
supposed	15	211	0.06637168141592921
mathematics	30	160	0.15789473684210525
grotesque	0	3	0.0
sleepless	0	6	0.0
confront	1	50	0.0196078431372549
inhabit	0	7	0.0
remind	5	142	0.034013605442176874
attention	96	2270	0.04057480980557904
confession	0	3	0.0
lightly	0	16	0.0
improve	83	6147	0.013322632423756019
voucher	1	8	0.1111111111111111
vein	0	3	0.0
extravagance	0	1	0.0
educated	1	55	0.017857142857142856
adding	0	67	0.0
honeymoon	31	450	0.06444906444906445
implausible	0	6	0.0
dams	0	3	0.0
mathematical	0	8	0.0
wheel	0	17	0.0
certificates	11	312	0.034055727554179564
untenable	0	1	0.0
absences	0	1	0.0
wiener	0	1	0.0
admitted	0	37	0.0
glamorous	7	26	0.21212121212121213
glee	0	1	0.0
silently	1	5	0.16666666666666666
passing	0	146	0.0
ingest	0	1	0.0
poke	0	3	0.0
carriage	1	3	0.25
estimation	0	10	0.0
rear	0	12	0.0
economists	0	2	0.0
clover	0	1	0.0
priestess	0	1	0.0
regarding	17	878	0.01899441340782123
uttering	0	1	0.0
unveil	0	1	0.0
alb	0	1	0.0
explain	28	762	0.035443037974683546
reproduction	0	6	0.0
carbohydrates	0	1	0.0
trapped	1	72	0.0136986301369863
saxophone	24	117	0.1702127659574468
firsthand	0	1	0.0
terns	0	4	0.0
pod	0	2	0.0
concerts	3	57	0.05
worked	15	2210	0.006741573033707865
places	17	1708	0.009855072463768115
frightens	0	1	0.0
conferring	0	1	0.0
jimmy	4	343	0.011527377521613832
conveniently	3	9	0.25
pant	6	417	0.014184397163120567
advent	0	1	0.0
associated	2	29	0.06451612903225806
survivor	2	4	0.3333333333333333
needing	0	60	0.0
each	67	14246	0.0046810591769719835
hives	0	1	0.0
crystals	0	1	0.0
massacre	0	4	0.0
unforeseeable	0	1	0.0
falsehood	0	3	0.0
liberation	0	3	0.0
meatball	0	4	0.0
typing	1	22	0.043478260869565216
instilling	0	1	0.0
enrich	0	36	0.0
clarification	0	34	0.0
intimidating	0	15	0.0
echo	0	11	0.0
remnants	0	1	0.0
whine	0	7	0.0
suckle	0	1	0.0
licenses	0	6	0.0
meteors	0	2	0.0
hick	0	1	0.0
sweats	1	3	0.25
strangest	0	2	0.0
appoint	0	7	0.0
blundering	1	6	0.14285714285714285
compares	0	16	0.0
employ	2	42	0.045454545454545456
floss	0	2	0.0
balance	2	119	0.01652892561983471
sailed	0	30	0.0
volcanoes	3	5	0.375
dubious	0	4	0.0
visceral	0	1	0.0
bonny	0	3	0.0
slimy	2	18	0.1
furiously	0	1	0.0
pastes	0	1	0.0
suffering	15	264	0.053763440860215055
vexing	0	1	0.0
defect	0	10	0.0
concoction	0	1	0.0
quilts	0	7	0.0
colossal	0	1	0.0
breeches	0	2	0.0
elemental	0	7	0.0
threatens	1	3	0.25
hereafter	0	8	0.0
impassioned	0	1	0.0
rolls	0	15	0.0
entities	0	1	0.0
shake	1	94	0.010526315789473684
bartender	0	11	0.0
phishing	0	1	0.0
shat	0	1	0.0
prices	4	500	0.007936507936507936
cajoled	0	1	0.0
destitute	0	3	0.0
softness	0	2	0.0
leaves	11	263	0.040145985401459854
alkaline	0	1	0.0
planter	0	3	0.0
vehicles	4	24	0.14285714285714285
recidivist	1	3	0.25
dusty	0	5	0.0
exploding	0	3	0.0
pronouncing	0	4	0.0
relentless	0	1	0.0
pleads	0	1	0.0
enjoyed	21	553	0.036585365853658534
lands	0	19	0.0
tangier	0	2	0.0
uplifted	0	1	0.0
reimbursed	0	3	0.0
trip	26	4176	0.006187529747739172
alleviation	0	2	0.0
flow	0	50	0.0
placebo	0	5	0.0
says	5	588	0.008431703204047217
screams	0	13	0.0
conscription	0	2	0.0
members	25	608	0.03949447077409163
berry	0	14	0.0
pedals	0	2	0.0
recurrence	1	1	0.5
desolate	0	2	0.0
eighty	43	162	0.2097560975609756
lunching	0	10	0.0
written	30	484	0.058365758754863814
pick	3	265	0.011194029850746268
esoteric	0	2	0.0
chimera	0	1	0.0
warm	46	2204	0.020444444444444446
bani	0	2	0.0
deployed	0	1	0.0
commands	0	12	0.0
predictions	0	5	0.0
distributed	2	16	0.1111111111111111
cowboy	1	6	0.14285714285714285
aromatherapy	0	4	0.0
phenomenon	3	23	0.11538461538461539
climax	0	10	0.0
untroubled	0	1	0.0
resell	0	1	0.0
coaching	2	37	0.05128205128205128
purchased	3	42	0.06666666666666667
workaholics	0	1	0.0
cancel	1	87	0.011363636363636364
herds	0	2	0.0
eraser	0	7	0.0
ruts	0	1	0.0
likable	0	3	0.0
result	6	842	0.007075471698113208
tempted	0	4	0.0
sinks	0	30	0.0
barrister	0	3	0.0
rumba	0	1	0.0
raiding	0	5	0.0
claustrophobia	38	541	0.06563039723661486
conduction	0	13	0.0
requirement	30	244	0.10948905109489052
controversial	1	11	0.08333333333333333
electrode	0	1	0.0
angels	0	12	0.0
unusually	0	3	0.0
much	66	8303	0.007886246863424543
hour	7	713	0.009722222222222222
picks	0	6	0.0
engagements	2	3	0.4
heating	2	58	0.03333333333333333
magnetic	0	3	0.0
councils	1	1	0.5
nifty	0	1	0.0
facts	1	161	0.006172839506172839
departs	0	1	0.0
sixties	0	4	0.0
liberate	0	1	0.0
mainframes	0	1	0.0
likeable	0	2	0.0
awakening	0	4	0.0
kerchiefs	1	2	0.3333333333333333
experiences	18	597	0.02926829268292683
demonstrate	8	52	0.13333333333333333
concise	0	8	0.0
implying	0	1	0.0
nil	0	3	0.0
inattention	0	2	0.0
guarantee	25	109	0.1865671641791045
locks	0	40	0.0
starvation	0	5	0.0
cheaters	0	1	0.0
characterizes	1	1	0.5
dual	1	7	0.125
protocols	0	5	0.0
vandalism	1	61	0.016129032258064516
lawns	1	2	0.3333333333333333
literate	0	4	0.0
canals	0	1	0.0
betted	0	2	0.0
magnate	0	6	0.0
reimburse	0	9	0.0
familiar	9	108	0.07692307692307693
lack	3	240	0.012345679012345678
shield	0	5	0.0
tar	0	3	0.0
spines	0	4	0.0
nears	0	2	0.0
sauted	0	1	0.0
handmade	0	41	0.0
hop	0	83	0.0
newborn	1	28	0.034482758620689655
peddle	0	1	0.0
merry	0	34	0.0
guidelines	3	42	0.06666666666666667
rescheduling	1	3	0.25
livable	1	1	0.5
cervical	0	1	0.0
edge	0	41	0.0
regularly	66	327	0.16793893129770993
bombardier	0	1	0.0
heron	0	1	0.0
president	8	658	0.012012012012012012
views	2	354	0.0056179775280898875
criminology	1	1	0.5
confections	0	1	0.0
variant	0	24	0.0
murdering	0	3	0.0
lunch	238	8289	0.027911340447988743
drama	1	118	0.008403361344537815
rest	0	1021	0.0
families	12	217	0.05240174672489083
shit	0	24	0.0
praises	0	3	0.0
verandas	1	25	0.038461538461538464
adapted	1	19	0.05
starved	0	2	0.0
earlier	15	181	0.07653061224489796
firsts	0	4	0.0
endow	0	2	0.0
camels	0	11	0.0
volunteers	10	211	0.04524886877828054
starters	17	53	0.24285714285714285
diabetes	0	10	0.0
percussion	2	14	0.125
demote	0	11	0.0
idolizes	0	1	0.0
heirs	0	2	0.0
tables	9	596	0.01487603305785124
she	49	28833	0.0016965584100824044
precondition	0	2	0.0
wins	6	631	0.009419152276295133
noodle	1	77	0.01282051282051282
snapped	1	1	0.5
privately	0	5	0.0
check	58	2293	0.02467035304125904
discomforting	0	1	0.0
strongly	5	204	0.023923444976076555
hamper	0	1	0.0
smother	0	1	0.0
partners	14	171	0.07567567567567568
equality	1	27	0.03571428571428571
puppy	1	16	0.058823529411764705
extrusion	0	2	0.0
aghast	0	1	0.0
took	29	1716	0.0166189111747851
deflect	0	1	0.0
remembers	0	21	0.0
tremendous	0	14	0.0
outfits	0	22	0.0
moon	0	128	0.0
easygoing	1	35	0.027777777777777776
module	0	29	0.0
compartmentalize	0	1	0.0
promised	65	712	0.08365508365508366
guinea	0	13	0.0
archaeological	5	6	0.45454545454545453
lead	4	381	0.01038961038961039
probably	38	623	0.057488653555219364
gradation	0	2	0.0
bitter	4	519	0.0076481835564053535
madrigal	0	1	0.0
allegiance	0	1	0.0
sported	0	1	0.0
grand	2	186	0.010638297872340425
wright	0	31	0.0
headwaiter	0	2	0.0
dilemmas	0	2	0.0
bestride	0	1	0.0
instances	0	1	0.0
overcast	0	4	0.0
lasagna	25	59	0.2976190476190476
strategists	0	1	0.0
demon	0	4	0.0
sandwiched	0	1	0.0
lyricist	0	2	0.0
accumulate	0	25	0.0
barrow	0	2	0.0
brownish	0	1	0.0
content	2	238	0.008333333333333333
swept	138	1240	0.10014513788098693
seamed	0	1	0.0
distance	0	147	0.0
waking	0	37	0.0
alterations	1	5	0.16666666666666666
millet	0	1	0.0
portray	0	4	0.0
stylist	4	14	0.2222222222222222
similarly	2	21	0.08695652173913043
own	9	2470	0.003630496167809601
upwards	0	2	0.0
recklessness	0	2	0.0
pantyhose	1	9	0.1
abbreviation	0	3	0.0
brim	0	1	0.0
tendencies	2	11	0.15384615384615385
installing	2	18	0.1
siblings	1	22	0.043478260869565216
importations	0	2	0.0
temporarily	1	14	0.06666666666666667
fin	0	16	0.0
trundling	0	1	0.0
autism	0	3	0.0
parliament	3	4	0.42857142857142855
forcibly	0	1	0.0
bellow	0	69	0.0
peeled	0	3	0.0
profitable	2	52	0.037037037037037035
modernization	0	5	0.0
cyclone	1	5	0.16666666666666666
admiral	0	1	0.0
source	1	117	0.00847457627118644
institution	6	91	0.061855670103092786
smoker	0	6	0.0
plaster	0	9	0.0
clinical	7	56	0.1111111111111111
wallet	11	129	0.07857142857142857
mediation	0	7	0.0
whistler	0	4	0.0
chocolates	13	406	0.031026252983293555
arisen	0	3	0.0
adrenal	0	1	0.0
treason	0	2	0.0
indicates	1	97	0.01020408163265306
gab	0	2	0.0
explaining	5	49	0.09259259259259259
stumbles	0	1	0.0
proficiently	0	1	0.0
code	15	1649	0.009014423076923076
coats	4	145	0.026845637583892617
bulk	0	19	0.0
gasp	0	1	0.0
pink	45	4420	0.010078387458006719
erasure	0	1	0.0
cites	0	1	0.0
bedtime	0	2	0.0
extends	0	5	0.0
toastmaster	0	2	0.0
acceptable	5	117	0.040983606557377046
ascents	0	1	0.0
validate	0	8	0.0
dutiful	0	5	0.0
familiarized	0	3	0.0
disarm	0	2	0.0
mannered	0	2	0.0
slammed	0	1	0.0
numerous	0	37	0.0
neckerchief	0	2	0.0
extending	0	1	0.0
penetrate	1	3	0.25
offers	2	420	0.004739336492890996
flout	0	1	0.0
cowboys	0	2	0.0
utilize	0	20	0.0
fencing	0	12	0.0
lecture	0	46	0.0
safer	1	27	0.03571428571428571
muffler	0	6	0.0
eminently	0	2	0.0
sited	0	8	0.0
reacting	0	4	0.0
betting	0	1	0.0
screws	0	2	0.0
reconstruction	1	13	0.07142857142857142
names	14	644	0.02127659574468085
honored	0	16	0.0
arguing	6	43	0.12244897959183673
joins	0	11	0.0
boxers	0	2	0.0
astrophysics	0	1	0.0
fitting	0	42	0.0
cake	21	4351	0.004803293687099725
imaging	1	14	0.06666666666666667
experiment	2	46	0.041666666666666664
unravel	0	2	0.0
underhand	0	13	0.0
why	19	5565	0.0034025787965616047
lunchroom	0	1	0.0
affirmatively	0	2	0.0
ethnics	0	2	0.0
bonfire	1	2	0.3333333333333333
cant	0	124	0.0
reveled	0	2	0.0
bloody	2	68	0.02857142857142857
gazebo	0	1	0.0
beers	4	172	0.022727272727272728
glaring	0	1	0.0
coupons	1	2	0.3333333333333333
piracy	0	2	0.0
suspended	0	6	0.0
acknowledgment	0	2	0.0
complained	3	90	0.03225806451612903
irresponsibility	0	1	0.0
bores	0	11	0.0
surged	0	2	0.0
edit	0	15	0.0
secretariat	0	4	0.0
snakes	2	139	0.014184397163120567
agree	9	2054	0.004362578768783325
sixteenth	0	1	0.0
spoken	4	141	0.027586206896551724
addendums	0	1	0.0
pumping	0	2	0.0
pirate	0	11	0.0
tents	1	51	0.019230769230769232
energy	6	684	0.008695652173913044
basked	0	2	0.0
plummeted	1	5	0.16666666666666666
winnowed	0	1	0.0
bus	5	1334	0.0037341299477221808
elected	1	47	0.020833333333333332
stacked	0	5	0.0
invalidation	0	1	0.0
allusion	0	1	0.0
guesting	1	4	0.2
dictionaries	3	17	0.15
evenly	1	1	0.5
opportune	0	1	0.0
neglect	0	12	0.0
hitting	1	77	0.01282051282051282
awakes	0	3	0.0
non	1	97	0.01020408163265306
altar	0	4	0.0
tasked	0	1	0.0
cuttings	0	1	0.0
sunburnt	0	1	0.0
roman	0	108	0.0
abiding	0	1	0.0
interns	0	3	0.0
smiling	38	361	0.09523809523809523
tack	0	5	0.0
marveled	0	1	0.0
excess	2	10	0.16666666666666666
blesses	0	2	0.0
principal	6	249	0.023529411764705882
rewrite	0	7	0.0
conquerors	0	2	0.0
inappropriate	50	340	0.1282051282051282
luxuries	0	1	0.0
dinghy	0	1	0.0
staid	0	2	0.0
propaganda	0	3	0.0
immersion	0	6	0.0
compromised	1	10	0.09090909090909091
pure	0	59	0.0
communicated	1	19	0.05
woods	0	39	0.0
excels	0	7	0.0
poured	0	14	0.0
anesthetic	0	1	0.0
supervisions	0	1	0.0
checked	4	172	0.022727272727272728
pastas	0	8	0.0
racists	0	1	0.0
port	0	147	0.0
decoder	0	1	0.0
ranked	0	8	0.0
roast	4	120	0.03225806451612903
vehicle	2	34	0.05555555555555555
mirror	14	247	0.05363984674329502
epicenter	0	1	0.0
multiplier	0	1	0.0
methodological	0	1	0.0
mayo	0	3	0.0
publications	0	19	0.0
times	6	3421	0.0017508024511234317
comprehend	3	19	0.13636363636363635
petal	0	1	0.0
sufficient	5	73	0.0641025641025641
lazies	0	2	0.0
nervy	0	1	0.0
embodiment	2	1	0.6666666666666666
ointments	0	1	0.0
only	13	8861	0.0014649537976109985
prosecution	0	3	0.0
newt	0	3	0.0
blind	0	33	0.0
stopover	0	17	0.0
curb	0	5	0.0
scrabble	0	4	0.0
equivocation	0	1	0.0
collapsing	0	1	0.0
elicit	0	2	0.0
because	1347	35633	0.03642509464575446
approbation	1	1	0.5
aprons	0	2	0.0
shopkeepers	0	1	0.0
beef	42	1038	0.03888888888888889
democrats	0	1	0.0
touches	8	76	0.09523809523809523
containing	0	29	0.0
marten	0	1	0.0
theses	1	52	0.018867924528301886
swift	0	12	0.0
shares	0	46	0.0
evangelistic	0	2	0.0
elevator	18	364	0.04712041884816754
practitioner	3	5	0.375
hallows	0	9	0.0
subjectively	0	1	0.0
oceanographer	1	1	0.5
fulfill	14	74	0.1590909090909091
delicacy	0	2	0.0
orchids	1	7	0.125
tiredness	0	3	0.0
affluent	0	4	0.0
resolutions	0	8	0.0
sanitary	0	13	0.0
ward	0	29	0.0
yards	0	20	0.0
remunerations	0	1	0.0
repetitive	2	19	0.09523809523809523
governance	0	6	0.0
loose	7	409	0.016826923076923076
cooperation	8	91	0.08080808080808081
associating	0	2	0.0
paddles	0	1	0.0
societies	0	9	0.0
account	14	610	0.022435897435897436
cool	15	3096	0.0048216007714561235
had	15	10794	0.0013877324451845685
tidiness	2	12	0.14285714285714285
identify	4	141	0.027586206896551724
hospice	0	1	0.0
topics	0	164	0.0
distorted	0	1	0.0
offenders	0	2	0.0
meanings	0	27	0.0
centralized	0	3	0.0
boisterous	0	1	0.0
stimulated	0	2	0.0
caster	0	3	0.0
courtesy	0	2	0.0
sleet	0	1	0.0
opponent	6	126	0.045454545454545456
allegations	0	16	0.0
gaily	2	2	0.5
convivial	0	1	0.0
ballet	3	52	0.05454545454545454
procedures	1	78	0.012658227848101266
contortionist	0	1	0.0
sanatorium	0	1	0.0
yellows	1	131	0.007575757575757576
judges	0	7	0.0
crow	0	6	0.0
chandelier	0	5	0.0
heros	0	6	0.0
individualized	0	1	0.0
barbeques	0	1	0.0
bass	0	151	0.0
stop	5	1451	0.003434065934065934
constitution	0	7	0.0
disinterested	0	1	0.0
lite	0	10	0.0
bowling	212	6904	0.029792017987633503
finest	0	16	0.0
ends	3	170	0.017341040462427744
illustrator	1	16	0.058823529411764705
sixteen	265	6296	0.04039018442310623
subordinate	0	10	0.0
firemen	0	15	0.0
hiked	0	4	0.0
animation	3	40	0.06976744186046512
disputing	0	1	0.0
toddy	0	2	0.0
sender	0	3	0.0
southern	0	44	0.0
smalls	0	9	0.0
tutor	0	24	0.0
preponderant	0	1	0.0
plates	1	38	0.02564102564102564
admittedly	0	1	0.0
internist	0	1	0.0
struggle	2	45	0.0425531914893617
auditor	1	55	0.017857142857142856
alter	0	18	0.0
database	18	729	0.024096385542168676
megapixels	0	2	0.0
virtually	0	3	0.0
vitality	0	3	0.0
excavation	0	4	0.0
leaved	0	51	0.0
seating	0	23	0.0
cowgirl	0	1	0.0
visual	1	59	0.016666666666666666
emporium	0	1	0.0
regrettable	1	6	0.14285714285714285
bonuses	0	71	0.0
headset	0	6	0.0
unrestrained	0	2	0.0
satisfactory	3	34	0.08108108108108109
produced	3	64	0.04477611940298507
milk	6	558	0.010638297872340425
ticket	90	2448	0.03546099290780142
calculating	1	22	0.043478260869565216
pushes	0	8	0.0
prosper	0	7	0.0
minutest	0	1	0.0
incriminate	0	3	0.0
stockbroker	0	1	0.0
troubleshoot	0	2	0.0
gives	4	582	0.006825938566552901
dreamer	0	41	0.0
consume	1	25	0.038461538461538464
mangroves	0	1	0.0
suspicions	0	3	0.0
notifying	1	1	0.5
copilot	0	1	0.0
authoritarian	0	2	0.0
network	5	309	0.01592356687898089
calculus	0	4	0.0
domain	0	22	0.0
mixtures	0	1	0.0
authoritative	1	1	0.5
serf	0	13	0.0
laundry	227	4533	0.0476890756302521
key	0	303	0.0
drawing	10	161	0.05847953216374269
devastating	0	23	0.0
clouting	0	1	0.0
conjugal	0	2	0.0
farewell	0	13	0.0
caddy	0	1	0.0
fetched	0	3	0.0
pointed	2	65	0.029850746268656716
testament	0	13	0.0
paperwork	4	44	0.08333333333333333
etching	0	3	0.0
planners	0	1	0.0
blogger	0	4	0.0
culturally	0	4	0.0
munching	0	1	0.0
trek	1	6	0.14285714285714285
initialize	0	1	0.0
thousands	4	62	0.06060606060606061
award	3	319	0.009316770186335404
alternately	0	5	0.0
consequently	18	266	0.06338028169014084
feet	18	726	0.024193548387096774
evenings	1	77	0.01282051282051282
investor	0	8	0.0
accustom	0	2	0.0
airspace	0	1	0.0
gangs	0	2	0.0
charity	1	197	0.005050505050505051
repayment	0	9	0.0
multinational	14	112	0.1111111111111111
doorbell	0	3	0.0
filtered	0	3	0.0
fisheries	0	2	0.0
lynch	0	1	0.0
phoning	0	6	0.0
outputs	0	5	0.0
floods	0	17	0.0
scope	0	23	0.0
simulators	0	2	0.0
efficacious	0	5	0.0
referent	0	5	0.0
duckling	0	4	0.0
conversation	11	443	0.024229074889867842
vibes	0	2	0.0
dissertation	0	9	0.0
hat	15	2707	0.005510653930933138
graciously	1	55	0.017857142857142856
astrology	0	1	0.0
assumes	0	1	0.0
will	229	48561	0.00469358475097356
dress	88	5705	0.01519074745382358
outlet	0	12	0.0
detachment	0	1	0.0
reeds	0	1	0.0
stand	3	776	0.0038510911424903724
broaching	0	1	0.0
agiler	0	1	0.0
interaction	2	63	0.03076923076923077
ditto	0	1	0.0
disclosed	0	6	0.0
diadem	0	1	0.0
suppressed	1	1	0.5
require	7	203	0.03333333333333333
upholstery	0	1	0.0
astronomer	1	2	0.3333333333333333
comprehended	0	2	0.0
definitely	87	474	0.15508021390374332
chase	0	62	0.0
granite	5	45	0.1
electronics	21	112	0.15789473684210525
labels	0	37	0.0
couplet	0	1	0.0
pie	5	384	0.012853470437017995
condominium	1	13	0.07142857142857142
relocation	1	17	0.05555555555555555
disobey	0	2	0.0
watt	0	4	0.0
chandeliers	0	1	0.0
felled	0	5	0.0
blockbusters	0	3	0.0
outcome	0	57	0.0
prosthetic	0	1	0.0
synthesizer	0	2	0.0
weighted	0	4	0.0
jujitsu	1	2	0.3333333333333333
humorless	0	1	0.0
ethic	0	8	0.0
adults	3	174	0.01694915254237288
conserved	0	5	0.0
waned	0	2	0.0
caves	0	15	0.0
firstborn	0	1	0.0
permissible	16	13	0.5517241379310345
ornaments	0	3	0.0
strolling	0	6	0.0
regulation	0	21	0.0
ambitions	0	33	0.0
ritual	0	1	0.0
transacting	0	1	0.0
mucous	0	2	0.0
pour	0	32	0.0
winked	0	2	0.0
collaborated	0	2	0.0
repainted	0	2	0.0
spasms	0	1	0.0
placed	2	240	0.008264462809917356
literally	1	14	0.06666666666666667
glen	0	2	0.0
deny	3	149	0.019736842105263157
pantheon	0	1	0.0
corpulent	0	1	0.0
grasshopper	0	4	0.0
wrestlers	0	6	0.0
clots	0	4	0.0
assorted	0	2	0.0
indexing	0	1	0.0
communicate	84	1029	0.07547169811320754
floated	0	6	0.0
dandelion	0	3	0.0
sambas	0	1	0.0
cherries	5	31	0.1388888888888889
perm	0	44	0.0
waiver	11	312	0.034055727554179564
percents	0	11	0.0
parking	1	150	0.006622516556291391
quite	17	1123	0.014912280701754385
sensitized	0	1	0.0
trauma	0	7	0.0
informational	0	4	0.0
audited	0	1	0.0
saunas	0	2	0.0
advances	0	5	0.0
backache	5	88	0.053763440860215055
pear	0	34	0.0
flak	0	2	0.0
glorifies	0	1	0.0
flared	0	1	0.0
messenger	4	5	0.4444444444444444
guest	8	253	0.03065134099616858
banished	0	2	0.0
initial	7	44	0.13725490196078433
manager	144	5572	0.025192442267319804
toe	0	12	0.0
vomiting	24	257	0.08540925266903915
doomed	0	1	0.0
sing	19	3759	0.005029115934356803
consolidate	0	19	0.0
moneyed	0	1	0.0
bucket	7	123	0.05384615384615385
retires	0	1	0.0
safety	37	698	0.050340136054421766
car	0	2473	0.0
sock	0	25	0.0
immensely	0	4	0.0
fob	0	6	0.0
febrile	0	1	0.0
prowess	0	4	0.0
dieticians	0	1	0.0
collaborate	3	46	0.061224489795918366
twister	0	2	0.0
