ori_sentiment,tweet_text,sentiment,final_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,afraid,afraid_score,amused,amused_score,angry,angry_score,annoyed,annoyed_score,dontcare,dontcare_score,happy,happy_score,inspired,inspired_score,sad,sad_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
fear,"i am mad at the injustice, so i am going to smash my neighbours windows'. Makes perfect sense. #CharlotteProtest",fear,"['i', 'am', 'be', 'mad', 'at', 'the', 'injustice', 'so', 'i', 'am', 'be', 'going', 'go', 'to', 'smash', 'my', 'neighbours', 'neighbour', 'windows', 'window', 'makes', 'make', 'perfect', 'sense', 'charlotte', 'protest']",anger,3.0,1.946,15.0,1.5177493174142311,15.0,2.3966996171375996,15.0,1.6155577574908782,15.0,1.7711597356066553,15.0,2.1234106314885457,15.0,1.529246428721982,15.0,2.5653663120250205,15.0,1.4808102001150882,inspired,15.0,2.5653663120250205
fear,😭 a #nightmare just woke me up 😭,fear,"['😭', 'a', '#nightmare', 'just', 'woke', 'wake', 'me', 'i', 'up']",,0.0,0.0,2.0,0.15429295433978535,2.0,0.22668189537161199,2.0,0.27610482736789793,2.0,0.20056627233427898,2.0,0.22055123232046214,2.0,0.16684066568063993,2.0,0.3832847333643811,2.0,0.3716774192209427,inspired,2.0,0.3832847333643811
fear,she was scare not knowing what to do,fear,"['she', 'was', 'be', 'scare', 'not', 'knowing', 'know', 'what', 'to', 'do']",fear,1.0,0.8440000000000001,3.0,0.34922511435674286,3.0,0.4751053278035881,3.0,0.3537355903524649,3.0,0.4027513592279503,3.0,0.34194957584830643,3.0,0.24664089554961321,3.0,0.5795816309280012,3.0,0.25101050593333324,inspired,3.0,0.5795816309280012
fear,induction day tomorrow for pizza express #nervous,fear,"['induction', 'day', 'tomorrow', 'for', 'pizza', 'express', '#nervous']",anticipation,1.0,0.648,5.0,0.3564976717962118,5.0,0.8786462768332314,5.0,0.4711600119699,5.0,0.6577251067841494,5.0,0.557460500891265,5.0,0.7407875593762034,5.0,0.8991062161964786,5.0,0.4386166561525605,inspired,5.0,0.8991062161964786
fear,"I chuckle and shake my head, 'No that did not bug me too much. I was still going to ask you but there is a lot you still don't--",fear,"['i', 'chuckle', 'and', 'shake', 'my', 'head', 'no', 'that', 'did', 'do', 'not', 'bug', 'me', 'i', 'too', 'much', 'i', 'was', 'be', 'still', 'going', 'go', 'to', 'ask', 'you', 'but', 'there', 'is', 'be', 'a', 'lot', 'you', 'still', 'do', ""n't"", 'not']",joy,1.0,0.706,10.0,0.8997005120561781,10.0,1.8433493346412375,10.0,0.9308471602023232,10.0,1.6240070589974573,10.0,1.1959171897255265,10.0,0.9567744339652516,10.0,1.7194938869282324,10.0,0.8299104234837933,amused,10.0,1.8433493346412375
fear,who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail,fear,"['who', 'do', 'i', 'contact', 'about', 'a', 'shocking', 'experience', 'with', 'clear', 'sky', 'holidays', 'booked', 'book', 'through', 'you', 'guys', 'guy', '#customerservicefail']",joy,2.0,1.096,10.0,0.9340688491158101,10.0,1.5902943697119445,10.0,1.003983295953057,10.0,1.211341926103865,10.0,1.3565320815206383,10.0,1.149748923400233,10.0,1.7759039570486825,10.0,0.97812659714577,inspired,10.0,1.7759039570486825
fear,'Don't you know how nervous I was to see you?',fear,"['do', ""n't"", 'not', 'you', 'know', 'how', 'nervous', 'i', 'was', 'be', 'to', 'see', 'you']",anticipation,1.0,0.602,3.0,0.272866576347357,3.0,0.4699420505069554,3.0,0.27173112025908913,3.0,0.367384185941776,3.0,0.4161719104734908,3.0,0.3118303853348484,3.0,0.6399463511841541,3.0,0.2501274199523293,inspired,3.0,0.6399463511841541
fear,.. Have you give thought to Khalistaan? \nNo concern of you Baluchistan !! Kashmir is an Issue.,fear,"['have', 'you', 'give', 'thought', 'think', 'to', 'khalistaan', 'no', 'concern', 'of', 'you', 'baluchistan', 'kashmir', 'is', 'be', 'an', 'a', 'issue']",anticipation,1.0,0.414,7.0,0.9137522311215827,7.0,0.8953938602322385,7.0,1.0548214399978713,7.0,0.8707845523288864,7.0,0.8170769476384507,7.0,0.5241049159852753,7.0,0.9100799184563149,7.0,1.01398613423938,angry,7.0,1.0548214399978713
fear,Step over #fear and rely on #faith!,fear,"['step', 'over', '#fear', 'and', 'rely', 'on', '#faith']",trust,1.0,0.648,2.0,0.20672477369800069,2.0,0.27595568745264587,2.0,0.24652983423645708,2.0,0.2652558575007506,2.0,0.2150823594932156,2.0,0.21264654576309644,2.0,0.3999964556052378,2.0,0.17780848625059598,inspired,2.0,0.3999964556052378
fear,The fact that we have a presidential candidate that speaks the way Trump does is alarming. I thought higher of my peers. #FDT16,fear,"['the', 'fact', 'that', 'we', 'have', 'a', 'presidential', 'candidate', 'that', 'speaks', 'speak', 'the', 'way', 'trump', 'does', 'do', 'is', 'be', 'alarming', 'i', 'thought', 'think', 'higher', 'of', 'my', 'peers', 'peer', 'fdt', '16']",surprise,2.0,1.2650000000000001,13.0,1.1537939634122112,13.0,1.8726001017256657,13.0,1.5848195570551271,13.0,1.9446861832497377,13.0,1.6331852636317297,13.0,1.1806920247036403,13.0,2.4496841069277804,13.0,1.1805387992941079,inspired,13.0,2.4496841069277804
fear,I can never find the exact #emoji that i am after at the exact moment that I need it,fear,"['i', 'can', 'never', 'find', 'the', 'exact', '#emoji', 'that', 'i', 'am', 'be', 'after', 'at', 'the', 'exact', 'moment', 'that', 'i', 'need', 'it']",,0.0,0.0,5.0,0.4698734740984191,5.0,0.7456578239331274,5.0,0.5371603694564516,5.0,0.6451295460132304,5.0,0.5935561519570616,5.0,0.4653662042679144,5.0,1.003228617647455,5.0,0.5400278126263406,inspired,5.0,1.003228617647455
fear,I do not think your a girls girl #fraud #celebeffer,fear,"['i', 'do', 'not', 'think', 'your', 'you', 'a', 'girls', 'girl', 'girl', '#fraud', '#celebeffer']",,0.0,0.0,3.0,0.18953413781547768,3.0,0.4685170703972449,3.0,0.38260172076262655,3.0,0.36741501490091866,3.0,0.44851294009378107,3.0,0.2748471165819939,3.0,0.5979864367260384,3.0,0.2705855627219187,inspired,3.0,0.5979864367260384
fear,#Terrorism can be destroyed easily if #wholeworld came together great strength..they could destroy this #fear from #humanity..,fear,"['terrorism', 'can', 'be', 'destroyed', 'destroy', 'easily', 'if', '#wholeworld', 'came', 'come', 'together', 'great', 'strength', 'they', 'could', 'destroy', 'this', '#fear', 'from', '#humanity']",fear,2.0,1.723,10.0,1.2892958888860577,10.0,1.2652508919394627,10.0,1.2109537190740771,10.0,1.2244052092255184,10.0,1.1369487344895235,10.0,0.9778131428884496,10.0,1.6871374130259165,10.0,1.2081950004709947,inspired,10.0,1.6871374130259165
fear,Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem #distrust #garbage #oreillyfactor,fear,"['most', 'americans', 'think', 'the', 'media', 'is', 'be', 'nothing', 'but', 'government', 'propaganda', 'bs', '#lies', 'ely', '#control', 'bs', 'riggedsystem', '#distrust', '#garbage', '#oreillyfactor']",fear,1.0,0.359,8.0,0.6571493449372906,8.0,1.217530788016494,8.0,1.0256261456951439,8.0,1.2671931253163722,8.0,1.0150351644819589,8.0,0.7227969716083381,8.0,1.3946280408626663,8.0,0.7000404190817363,inspired,8.0,1.3946280408626663
fear,Democracy does not work\n#mob #mentality #mass #hysteria #fear #mongering #oligarchy,fear,"['democracy', 'does', 'do', 'not', 'work\\n#mob', '#mentality', '#mass', '#hysteria', '#fear', '#mongering', '#monger', '#oligarchy']",,0.0,0.0,1.0,0.1187646682905892,1.0,0.13095507156426076,1.0,0.11762511425757287,1.0,0.13946849745943254,1.0,0.09961502419939076,1.0,0.07979916841093622,1.0,0.22835197721621844,1.0,0.08542047860159907,,0.0,0.0
fear,First College Math Test tomorrow,fear,"['first', 'college', 'math', 'test', 'tomorrow']",anticipation,1.0,0.648,5.0,0.4853406095307821,5.0,0.7323964739687249,5.0,0.48972616535292146,5.0,0.6243157231516863,5.0,0.6056369646890455,5.0,0.5874941377644167,5.0,1.0687684320569406,5.0,0.40632149348548213,inspired,5.0,1.0687684320569406
fear,i am just tryna watch horror movies and nap all day,fear,"['i', 'am', 'be', 'just', 'try', 'na', 'to', 'watch', 'horror', 'movies', 'movie', 'and', 'nap', 'all', 'day']",fear,2.0,1.111,8.0,0.43263145274667,8.0,1.7050536811663861,8.0,0.7956110546416312,8.0,1.0036092222748483,8.0,1.169722010707952,8.0,0.9243761443325613,8.0,1.3141023713423199,8.0,0.6548940627876314,amused,8.0,1.7050536811663861
fear,Come on girl shake that ass for me,fear,"['come', 'on', 'girl', 'shake', 'that', 'ass', 'for', 'me', 'i']",,0.0,0.0,4.0,0.28944440139858274,4.0,0.8187986288562338,4.0,0.37111313975651566,4.0,0.5556740143120028,4.0,0.6309988595858493,4.0,0.3904406370633702,4.0,0.6423793548774798,4.0,0.3011509641499658,amused,4.0,0.8187986288562338
fear,"i am surrounded by those Trump voters. you are right, it is fucking terrifying. #redstate #despair",fear,"['i', 'am', 'be', 'surrounded', 'surround', 'by', 'those', 'trump', 'voters', 'voter', 'you', 'are', 'be', 'right', 'it', 'is', 'be', 'fucking', 'fuck', 'terrifying', '#redstate', '#despair']",fear,1.0,0.9059999999999999,9.0,0.9130574960121394,9.0,1.4015931501223307,9.0,1.1845958430648789,9.0,1.1971960590918787,9.0,1.2059914726185257,9.0,0.6845118856518655,9.0,1.613666050136015,9.0,0.7993880433023661,inspired,9.0,1.613666050136015
fear,I have to finally tell my therapist about my sexuality ... last frontier ... not sure I can do it in the AM #fear #SingleGirlProblems,fear,"['i', 'have', 'to', 'finally', 'tell', 'my', 'therapist', 'about', 'my', 'sexuality', 'last', 'frontier', 'not', 'sure', 'i', 'can', 'do', 'it', 'in', 'the', 'am', '#fear', 'singlegirlproblems']",anticipation,1.0,0.57,7.0,0.5429256927414261,7.0,1.0815054464345077,7.0,0.7125824275062432,7.0,0.9208797835660216,7.0,0.910845961923991,7.0,0.7283780625319627,7.0,1.469235827490161,7.0,0.633646797805687,inspired,7.0,1.469235827490161
fear,Can't believe how nervous I feel tonight...who feels the same #mufc,fear,"['ca', 'can', ""n't"", 'not', 'believe', 'how', 'nervous', 'i', 'feel', 'tonight', 'who', 'feels', 'feel', 'the', 'same']",anticipation,1.0,0.602,6.0,0.4580465830778796,6.0,0.9249592540014933,6.0,0.6159560954234404,6.0,0.7821364026698211,6.0,0.8717853500670393,6.0,0.6512890770830171,6.0,1.182454383436843,6.0,0.5133728542404662,inspired,6.0,1.182454383436843
fear,Tweeting from the sporadic wifi on the tube,fear,"['tweeting', 'tweet', 'from', 'the', 'sporadic', 'wifi', 'on', 'the', 'tube']",,0.0,0.0,5.0,0.576819693474639,5.0,0.8188380997538492,5.0,0.48504213268515717,5.0,0.6335468350746665,5.0,0.7047092298168554,5.0,0.5082055209694482,5.0,0.681069621255939,5.0,0.5917688669694454,amused,5.0,0.8188380997538492
fear,In other news. My legs hurt. #running #5kin26mins #flatfeet,fear,"['in', 'other', 'news', 'my', 'legs', 'leg', 'hurt', '#running', 'arun', '5', 'kin', '26', 'mins', 'min', 'flatfeet']",fear,1.0,0.688,8.0,0.6308041159776062,8.0,1.2444449555289097,8.0,1.0564499815553496,8.0,1.1649867588012002,8.0,0.9459586766251643,8.0,0.8385124884578304,8.0,1.0644837906589635,8.0,1.0543592323949764,amused,8.0,1.2444449555289097
fear,i am so nervous,fear,"['i', 'am', 'be', 'so', 'nervous']",anticipation,1.0,0.602,1.0,0.13166678056930295,1.0,0.14199845193216604,1.0,0.06751874313769242,1.0,0.08774156060372397,1.0,0.14194134010111772,1.0,0.11935539144641333,1.0,0.22426831490817647,1.0,0.08550941730140718,,0.0,0.0
fear,"Issue with that is, will the effort involved get back the amount I put into it? that is what i am fearful of.",fear,"['issue', 'with', 'that', 'is', 'be', 'will', 'the', 'effort', 'involved', 'get', 'back', 'the', 'amount', 'i', 'put', 'into', 'it', 'that', 'is', 'be', 'what', 'i', 'am', 'be', 'fearful', 'of']",fear,1.0,0.7659999999999999,8.0,0.823763595470815,8.0,0.9994640493663387,8.0,1.160686039448504,8.0,1.1625633500937123,8.0,0.8970711276911038,8.0,0.8057111344143261,8.0,1.3334347327091187,8.0,0.8173059708060813,inspired,8.0,1.3334347327091187
fear,"but what I am doing is in my control, #AvoidMMT , you guys are",fear,"['but', 'what', 'i', 'am', 'be', 'doing', 'do', 'is', 'be', 'in', 'my', 'control', 'avoi', 'd', 'mmt', 'you', 'guys', 'guy', 'are', 'be']",,0.0,0.0,4.0,0.560202774421565,4.0,0.732640853282198,4.0,0.3833503932433014,4.0,0.4155453263385851,4.0,0.6708513767017757,4.0,0.38701249575487734,4.0,0.5332609582566525,4.0,0.31713582200104473,amused,4.0,0.732640853282198
fear,Check out From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake #horrorfilm,fear,"['check', 'out', 'from', 'scotland', '#gamer', 'youtuber', '#vlogger', '#designer', '#animator', '#artist', 'ty', 'for', 'following', 'follow', 'the', 'wake', '#horrorfilm']",trust,1.0,0.47700000000000004,7.0,0.6251055566412422,7.0,1.2065139734225467,7.0,0.923946101693341,7.0,0.932332607574585,7.0,1.011220450238839,7.0,0.722917701409973,7.0,0.9587740759504,7.0,0.6191895330690732,amused,7.0,1.2065139734225467
fear,Dates in the glove box' is pure panic excuse #GBBO,fear,"['dates', 'date', 'in', 'the', 'glove', 'box', 'is', 'be', 'pure', 'panic', 'excuse', 'gbbo']",fear,1.0,0.75,7.0,0.7362418645726602,7.0,1.1304570044844804,7.0,0.7064627382929703,7.0,0.9189927859785798,7.0,1.0503336423684928,7.0,0.7012106857113659,7.0,1.0887158013801905,7.0,0.66758547721126,amused,7.0,1.1304570044844804
fear,Feeling like i have had the worst night of sleep ever not great before the #London to #Brighton #cycle ride for 🚴100k ?,fear,"['feeling', 'like', 'i', 'have', 'had', 'have', 'the', 'worst', 'night', 'of', 'sleep', 'ever', 'not', 'great', 'before', 'the', 'london', 'to', 'brighton', '#cycle', 'ride', 'for', '100', 'k']",trust,2.0,1.002,10.0,0.8264015949534819,10.0,1.870213628437413,9.0,0.7534633774844537,10.0,1.0655146811012852,9.0,1.1528914526589082,10.0,0.9268469381888039,10.0,1.6631672576522183,10.0,1.7415010695234354,amused,10.0,1.870213628437413
fear,World wants #peace from #terrorism #WorldPeaceDay #internationaldayofpeace,fear,"['world', 'wants', 'want', '#peace', 'from', '#terrorism', 'world', 'peaceday', '#internationaldayofpeace']",,0.0,0.0,3.0,0.24400930710352542,3.0,0.4378190203126481,3.0,0.3420986564520764,3.0,0.4378288608944081,3.0,0.41100713970025393,3.0,0.3122984548346906,3.0,0.5732861429730525,3.0,0.24165241772934504,inspired,3.0,0.5732861429730525
fear,Tamra would F her up if she swung on Tamra\nKelly is a piece of 💩 #needstobeadmitted,fear,"['tamra', 'would', 'f', 'her', 'she', 'up', 'if', 'she', 'swung', 'swing', 'on', 'tamra\\nkelly', 'is', 'be', 'a', 'piece', 'of', '💩', '#needstobeadmitted']",,0.0,0.0,4.0,0.34291238854824635,4.0,0.6389406568608884,5.0,1.392642627018643,4.0,0.46556861481419026,4.0,0.5700827986373295,4.0,0.4840265317343252,4.0,0.7075796749561933,4.0,0.39824670743018414,angry,5.0,1.392642627018643
fear,"sorry to hear about your experience, however, please do not hesitate to contact us via live chat or email at askdysonUS",fear,"['sorry', 'to', 'hear', 'about', 'your', 'you', 'experience', 'however', 'please', 'do', 'not', 'hesitate', 'to', 'contact', 'us', 'we', 'via', 'live', 'chat', 'or', 'email', 'at', 'askdyson', 'us']",joy,2.0,0.781,12.0,1.286141362609462,12.0,1.6619897072765348,12.0,1.3197605125673533,12.0,1.5513869607802526,12.0,1.6347623816200016,12.0,1.2140085631106017,12.0,2.1914707976274634,12.0,1.1404797144083307,inspired,12.0,2.1914707976274634
fear,"Sorry definitely going with next time, this is beyond unreasonable #yourappologiesmeannothing",fear,"['sorry', 'definitely', 'going', 'go', 'with', 'next', 'time', 'this', 'is', 'be', 'beyond', 'unreasonable', '#yourappologiesmeannothing']",anticipation,1.0,0.516,8.0,0.5916137942246302,8.0,1.1692074539689863,8.0,1.0360254691356496,8.0,1.2028075728455108,8.0,1.0436095825119243,8.0,0.8170290831583109,8.0,1.435884620497168,8.0,0.7038224236578206,inspired,8.0,1.435884620497168
fear,Sixth Form: see you at 8:30 in the morning 🎭 #revolting children #yr7 #assembly 🎭,fear,"['sixth', 'form', 'see', 'you', 'at', '8:30', 'in', 'the', 'morning', '🎭', '#revolting', 'arevolt', 'children', 'child', 'yr', '7', '#assembly']",joy,2.0,0.716,7.0,0.6219675501156468,7.0,0.8688387808938124,7.0,0.9031923503486694,7.0,0.91565585519991,7.0,0.9919608887991543,7.0,0.704644117588983,7.0,1.1404443163178166,7.0,0.8532961407360073,inspired,7.0,1.1404443163178166
fear,Enjoyed seamlessly setting my #alarm using #okgoogle #Nougat. Just tell #Okgoogle what to do and she does it. #PersonalAssistant,fear,"['enjoyed', 'enjoy', 'seamlessly', 'setting', 'set', 'my', '#alarm', 'using', 'use', '#okgoogle', 'nougat', 'just', 'tell', 'okgoogle', 'what', 'to', 'do', 'and', 'she', 'does', 'do', 'it', 'personalassistant']",joy,1.0,0.812,8.0,0.616509508006372,8.0,1.3044550205158658,8.0,0.8280473299035648,8.0,1.0231954433735801,8.0,1.175975140274051,8.0,0.9408871981124659,8.0,1.5137767963387048,8.0,0.5971535634753954,inspired,8.0,1.5137767963387048
fear,Super shitting it about this tattoo,fear,"['super', 'shitting', 'shit', 'it', 'about', 'this', 'tattoo']",disgust,1.0,0.82,3.0,0.21523191687509394,4.0,1.2927560168540357,3.0,0.20977935824791688,3.0,0.35063453565304525,3.0,0.5711966389436248,4.0,0.393310870770707,3.0,0.4604320789894596,4.0,0.5066585836661167,amused,4.0,1.2927560168540357
fear,An absolutely dire first half and I can not recall a shot on target. \n\nAgainst Accrington Stanley.,fear,"['an', 'a', 'absolutely', 'dire', 'first', 'half', 'and', 'i', 'can', 'not', 'recall', 'a', 'shot', 'on', 'target', '\\n\\', 'n', 'and', 'against', 'accrington', 'stanley']",surprise,2.0,1.375,8.0,1.0673262672555435,8.0,1.013124012740159,8.0,1.0373084502580805,8.0,1.0650106435564834,8.0,1.0242270013687695,8.0,0.8371192980184025,8.0,1.0973595114557855,8.0,0.8585248153467763,inspired,8.0,1.0973595114557855
fear,There is nothing like being in the shower when the power goes out 😳 #creepy #panic,fear,"['there', 'is', 'be', 'nothing', 'like', 'being', 'be', 'in', 'the', 'shower', 'when', 'the', 'power', 'goes', 'go', 'out', '😳', 'por', '#creepy', '#panic']",trust,1.0,0.484,7.0,0.516589540768314,7.0,1.478114013613758,7.0,0.6895339962166163,7.0,0.953599288404096,7.0,0.8929566817316127,7.0,0.702766827743428,7.0,1.0692170407586552,7.0,0.6972226107635204,amused,7.0,1.478114013613758
fear,i am so bored and fat and full and ridiculously overweight and rolls galore #terrible,fear,"['i', 'am', 'be', 'so', 'bored', 'and', 'fat', 'and', 'full', 'and', 'ridiculously', 'overweight', 'and', 'rolls', 'roll', 'galore', '#terrible']",disgust,1.0,0.617,8.0,0.7030977572097028,8.0,1.8504834343721823,8.0,0.6060990933365267,8.0,0.9609339820021958,8.0,1.258854923611986,8.0,0.8479354782046747,8.0,1.2345764708915443,8.0,0.5380188603711874,amused,8.0,1.8504834343721823
fear,First day of fall quarter tomorrow. 😰 #excited #anxious #blargh,fear,"['first', 'day', 'of', 'fall', 'quarter', 'tomorrow', '#excited', '#excite', '#anxious', '#blargh']",anticipation,1.0,0.648,5.0,0.5249968158837937,5.0,0.7158405939061725,5.0,0.5062708378545426,5.0,0.597309781976884,5.0,0.6806716694582493,5.0,0.6169728164594348,5.0,0.7767810322041425,5.0,0.5811564522567805,inspired,5.0,0.7767810322041425
fear,Can we start a 'get Chris Sutton off our tv campaign? Spread the work #terrible #pundit #noclue,fear,"['can', 'we', 'start', 'a', 'get', 'chris', 'sutton', 'off', 'our', 'we', 'tv', 'campaign', 'spread', 'the', 'work', '#terrible', '#pundit']",anticipation,1.0,0.75,8.0,0.8601377774355129,8.0,1.1748940148336948,8.0,0.6801662975036658,8.0,1.0650660319889453,8.0,1.1242448050692615,8.0,0.9652475408981753,8.0,1.4932570086067698,8.0,0.6369865236639742,inspired,8.0,1.4932570086067698
fear,". love it! so true. As taught me, fear can be an illusion. #coaching #fear #courage",fear,"['love', 'it', 'so', 'true', 'as', 'taught', 'teach', 'me', 'i', 'fear', 'can', 'be', 'an', 'a', 'illusion', 'coaching', '#fear', '#courage']",trust,4.0,2.6870000000000003,7.0,0.39227212215044077,7.0,0.981384703820314,7.0,0.4999307870049243,7.0,0.861879522443923,7.0,0.9410960230525434,7.0,0.6985149781462665,7.0,2.0635917836212005,7.0,0.561330079760388,inspired,7.0,2.0635917836212005
fear,Why are all of these people leaving Blizzard??? D: it is giving me a frighten!,fear,"['why', 'are', 'be', 'all', 'of', 'these', 'people', 'leaving', 'leave', 'blizzard', 'd', 'it', 'is', 'be', 'giving', 'give', 'me', 'i', 'a', 'frighten']",fear,2.0,1.484,7.0,0.7470979225289075,7.0,0.9587563383147268,7.0,0.9179120154093372,7.0,1.080606970786893,7.0,0.8113329716332205,7.0,0.7138124737802513,7.0,0.9294196336967568,7.0,0.8410616738499066,annoyed,7.0,1.080606970786893
fear,that nigga is horrible bro,fear,"['that', 'nigga', 'is', 'be', 'horrible', 'bro']",anger,1.0,0.742,2.0,0.09964105294823572,3.0,0.8488111256374564,2.0,0.3176951245024504,3.0,0.6501923298622636,2.0,0.33496380877524323,2.0,0.20239905167469635,2.0,0.26455405990710545,3.0,0.2817434466925488,amused,3.0,0.8488111256374564
fear,"I love my mother, but talking about the recent horrific murders with her is exhausting. Is this really how America feels?",fear,"['i', 'love', 'my', 'mother', 'but', 'talking', 'talk', 'about', 'the', 'recent', 'horrific', 'murders', 'murder', 'with', 'her', 'she', 'is', 'be', 'exhausting', 'is', 'be', 'this', 'really', 'how', 'america', 'feels', 'feel']",fear,2.0,1.875,13.0,0.9096255386434065,13.0,1.7880215403659983,13.0,1.9596509636199144,13.0,1.7483988871536775,13.0,1.6704933986337607,13.0,1.1472611134223536,13.0,2.296931748556234,13.0,1.4796168096046554,inspired,13.0,2.296931748556234
fear,Maybe can send me good luck on my job interview tomorrow. #nervous 😳,fear,"['maybe', 'can', 'send', 'me', 'i', 'good', 'luck', 'on', 'my', 'job', 'interview', 'tomorrow', '#nervous']",anticipation,3.0,1.625,7.0,0.5126081520003736,7.0,1.1209980657118637,7.0,0.7277170082711576,7.0,0.9588150969829493,7.0,0.9656031160613907,7.0,0.7134180991024506,7.0,1.3514427917498029,7.0,0.6493976701200115,inspired,7.0,1.3514427917498029
fear,"Everywhere I go, the air I breathe in tastes like home.' #restless",fear,"['everywhere', 'i', 'go', 'the', 'air', 'i', 'breathe', 'in', 'tastes', 'taste', 'like', 'home', '#restless']",joy,1.0,0.5589999999999999,8.0,0.6253711535220998,8.0,1.716269088030728,8.0,0.6845395664478154,8.0,0.9759620471242274,8.0,1.0102458851348688,8.0,0.8751942363575078,8.0,1.3526785696803794,8.0,0.7597394537023731,amused,8.0,1.716269088030728
fear,ohh.. so here comes sense from terror supporting stone pelting vandalizing people who gather b4 protests to announce ...,fear,"['ohh', 'so', 'here', 'comes', 'come', 'sense', 'from', 'terror', 'supporting', 'support', 'stone', 'pelting', 'pelt', 'vandalizing', 'vandalize', 'people', 'who', 'gather', 'b', '4', 'protests', 'protest', 'to', 'announce']",fear,1.0,0.953,14.0,1.4944550145452253,16.0,2.2575459449242894,16.0,2.682941833542143,16.0,2.1799496844206234,16.0,1.6726618565740545,16.0,1.73874679399836,16.0,2.219765826737583,16.0,1.7539330452577218,angry,16.0,2.682941833542143
fear,I do not think i have ever moved so fast in a panic in all my life 😂 Gave me such a fright 😓,fear,"['i', 'do', 'not', 'think', 'i', 'have', 'ever', 'moved', 'move', 'so', 'fast', 'in', 'a', 'panic', 'in', 'all', 'my', 'life', '😂', 'gave', 'give', 'me', 'i', 'such', 'a', 'fright']",fear,2.0,1.603,10.0,1.183095636760623,10.0,1.4310250839868823,10.0,1.0181323426711884,10.0,1.227585629320103,10.0,1.242779127254207,10.0,1.2199637312895262,10.0,1.6681600966226096,10.0,1.0092583520948604,inspired,10.0,1.6681600966226096
fear,"The 2nd step to beating #anxiety or #depression is realising that it is not about waiting for ...., Take action yourself now.",fear,"['the', '2nd', 'step', 'to', 'beating', 'beat', '#anxiety', 'or', '#depression', 'is', 'be', 'realising', 'realise', 'that', 'it', 'is', 'be', 'not', 'about', 'waiting', 'wait', 'for', 'take', 'action', 'yourself', 'now']",anticipation,2.0,1.187,8.0,0.8308518144346413,9.0,1.2274485959554269,9.0,1.0206230051209422,9.0,1.162022516475179,9.0,1.0480324427750944,9.0,1.2107155241451748,9.0,1.6548839909553132,8.0,0.8454221101382282,inspired,9.0,1.6548839909553132
fear,"don't worry mary berry, my banter is as dry as old boots x",fear,"['do', ""n't"", 'not', 'worry', 'mary', 'berry', 'my', 'banter', 'is', 'be', 'as', 'dry', 'as', 'old', 'boots', 'boot']",sadness,1.0,0.6409999999999999,8.0,0.7180223732300879,8.0,1.4768228955715468,8.0,0.7267361713857847,8.0,0.8497294902703894,8.0,1.1093683147804094,8.0,0.9635493039073291,8.0,1.4158877201247413,8.0,0.7398837307297119,amused,8.0,1.4768228955715468
fear,Oh come on. RAW and ISI have been spying for decades. Spying and supporting terrorism is two different thing.,fear,"['oh', 'come', 'on', 'raw', 'and', 'isi', 'have', 'been', 'be', 'spying', 'for', 'decades', 'decade', 'spying', 'and', 'supporting', 'support', 'terrorism', 'is', 'be', 'two', 'different', 'thing']",fear,1.0,0.9690000000000001,13.0,1.366506506626484,13.0,2.822928860151034,13.0,1.5532693473578059,13.0,1.5755774548532644,13.0,1.5045983153747076,13.0,1.2005132495384592,13.0,1.8527190971070397,13.0,1.1238871689912049,amused,13.0,2.822928860151034
fear,: YES ! Right ? I mean I wish you had not been discouraged to see #MikeandMolly because so many parallels really -,fear,"['yes', 'right', 'i', 'mean', 'i', 'wish', 'you', 'had', 'have', 'not', 'been', 'be', 'discouraged', 'discourage', 'to', 'see', 'mikeand', 'molly', 'because', 'so', 'many', 'parallels', 'parallel', 'really']",sadness,1.0,0.547,11.0,0.8825463997982755,12.0,2.042768760114309,12.0,1.456655558065758,12.0,1.6678473927073725,12.0,1.366225309577984,12.0,1.2806650765839098,12.0,2.308369101388767,12.0,0.9949224017636242,inspired,12.0,2.308369101388767
fear,How had Matty Dawson not scored there!!!!! #terrible,fear,"['how', 'had', 'have', 'matty', 'dawson', 'not', 'scored', 'score', 'there', '#terrible']",anticipation,1.0,0.47700000000000004,3.0,0.1158477456133194,3.0,0.571414649132635,3.0,0.3045882107079456,3.0,0.3089429514361655,3.0,0.3548876514012558,4.0,1.5842315796614366,3.0,0.5099242760323188,3.0,0.2501629360149237,happy,4.0,1.5842315796614366
fear,it is not #dread. it is called #Locks,fear,"['it', 'is', 'be', 'not', '#dread', 'it', 'is', 'be', 'called', 'call', 'locks', 'lock']",,0.0,0.0,4.0,0.3871043161448649,4.0,0.5919135312370936,4.0,0.47946381747877753,4.0,0.6664262819930044,4.0,0.5226289790329408,4.0,0.3908173229508698,4.0,0.5825555387736776,4.0,0.3790902123887713,annoyed,4.0,0.6664262819930044
