tweet_text,sentiment,sentiment_score
you watched ahead ur a lying bitch,disgust,1.624
Closed Dirty Alley or Street request at 466–472 W North Ave Cleaned and removed debris close,disgust,1.157
cant belive your listening to that crap,disgust,0.7809999999999999
Pack ya shit up and come home,disgust,0.82
Closed Dirty Alley or Street request at 1600–1698 Park Ave Cleaned and removed debris close,disgust,1.157
Sorry the White Sox game wa postponed our city is going through some shit,disgust,0.82
Hope this shit dont come down southB clappinghands,disgust,0.82
Heading back to Baltimore Apparently some shit happened yesterday,disgust,0.82
Spending my time with this crusty as,disgust,0.617
shit man omw to nyc for some exclusive stuff lol wassuppp,disgust,0.82
Go girl facewithtearsofjoy yeah double text that Nigga Fuck he thought blow his shit up baby girl facewithstuckouttongueclosedeyes relievedface,disgust,0.82
shit ah never be the same nomore,disgust,0.82
Turn that shit Off for I start zapping every second,disgust,0.953
If I said I didnt care Id be lying,disgust,0.976
If I said I didnt care Id be lying,disgust,0.976
Opened Dirty Alley or Street request via Android at 759 Washington Blvd Baltimore,disgust,0.727
ur one ugly man,disgust,0.648
Opened Dirty Alley or Street request via Android at 760 Washington Blvd Baltimore,disgust,0.727
Closed Dirty Alley or Street request at 760 Washington Blvd Baltimore Fqbegin,disgust,0.727
Our dog drink gross baltimore water puppylove gusandivy Wyman Park Baltimore Maryland,disgust,0.7190000000000001
I hate when ugly people dont follow back unamusedface doubleexclamationmark ️,disgust,1.3430000000000002
i really hate 311 shift unamusedface shit so long amp take up your whole day loudlycryingface loudlycryingface loudlycryingface yes I wa so tired lastnight,disgust,1.515
Lls keke funny is shit,disgust,0.82
lrt her body dirty is shit facewithmedicalmask facewithmedicalmask facewithmedicalmask,disgust,1.547
Closed Trash High Grass or Weeds request at 105 Scott St Baltimore Fqbegin residence property is unoccupied,disgust,0.6559999999999999
Know what let me speak for a second on just how disgusting and offensive the term statesponsored murder is,disgust,2.12
Statesponsored murder is reductionist anarchistic horse shit Calling men and woman with badge essentially contract killer Horrible,disgust,2.315
This is so disgusting,disgust,0.703
Opened Trash High Grass or Weeds request via Android at 1232 Scott St Baltimore There is a mattress on the side,disgust,0.6559999999999999
I dont see how people drink patron that shit is nasty,disgust,1.5230000000000001
I wa at tarsha house sleep like shit facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy I wa tired a shit,disgust,0.82
really only wanna be with one person but that shit am not gonna work,disgust,0.82
shit what you been doing,disgust,0.82
cant wait to my shit really together,disgust,0.82
my stomach getting the best of me rn sleepyface sleepyface sleepyface,disgust,0.312
Shit suck the old man sound like shit,disgust,0.82
Opened Trash High Grass or Weeds request via Android at 815 W Cross St Baltimore This is now the 3rd request to,disgust,0.6559999999999999
All that fake cruddy shit dont get you know where doubleexclamationmark ️ hundredpoints hundredpoints hundredpoints,disgust,0.82
That woman just beat the shit out that man hushedface loudlycryingface loudlycryingface loudlycryingface,disgust,0.82
Closed Dirty Alley or Street request at 408 Scott St Cleaned and removed debris close,disgust,1.157
I need to find my black see thru cover up idk where that shit at wearyface,disgust,0.82
I like too tlk my shit and keep a blunt lit kissingfacewithclosedeyes dashingaway leafflutteringinwind fallenleaf,disgust,0.82
and Im not worried about shit anyone else got going on exclamationmark ️,disgust,0.82
Opened Dirty Alley or Street request via iPhone at 2036 Park Ave Trash dumped in alley not from resident of 203,disgust,1.383
I am not got shit for a nigga exclamationmark ️,disgust,0.82
eh physical activity thats only because she spit on him sleepingface,disgust,0.57
Closed Dirty Alley or Street request at 3522 Chestnut Ave Baltimore Cleaned and removed debris close,disgust,1.157
Opened Dirty Alley or Street request via Android at 1133 Pennsylvania Ave Baltimore Atm wa pulled out of the wal,disgust,0.727
Yall dont understand I will literally dedicate 3 hour to YouTube amp illumanti video sometimes That shit is soo interesting,disgust,0.82
molly always have taste in ugly people facewithtearsofjoy hundredpoints besides a few,disgust,0.648
I think I would shart Not shit my pant just shart relievedface,disgust,0.82
skull wow you have taste in ugly people hundredpoints,disgust,0.648
Closed Dirty Alley or Street request at 800 W 35th St Baltimore Cleaned and removed debris close,disgust,1.157
Fucked up once i forgave that as Did it again well damn i wa just a fool smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,disgust,0.8200000000000001
Fucked up once i forgave that as Did it again well damn i wa just a fool smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,disgust,0.8200000000000001
lls talking about sex tape and peterbirds and shit,disgust,0.82
Of course i live right here in the mix of all this shit loudlycryingface,disgust,0.82
I had to leave that mess,disgust,0.484
nose piercing swollen a a bitch,disgust,0.8280000000000001
Her big bum as wanna be talking shir like she dont smell like shit facewithtearsofjoy thumbsdown facewithmedicalmask pileofpoo,disgust,1.6869999999999998
I just saw some reeeeeal shady shit unamusedface,disgust,0.82
Lls always used to think that wa a song about rape LLS,disgust,0.906
Baltimore being ghetto AF again Disgusting,disgust,0.703
Opened Dirty Alley or Street request via iPhone at 1120 Nanticoke St Garbage truck ha come but trash is still in,disgust,2.1020000000000003
Opened Dirty Alley or Street request via Android at 880 W Lombard St Baltimore 2 bag of trash amp other debris in,disgust,1.8130000000000002
To the guy that just flirted with me at work no Youre ugly,disgust,0.648
Closed Dirty Alley or Street request at 1146 Nanticoke St Cleaned and removed debris close,disgust,1.157
That just make me sick Thats the busiest station in the city not fair to the resident who need you,disgust,0.578
Tired of this shit hundredpoints,disgust,0.82
DeAsia be really shitting on Bitches smilingfacewithsunglasses hundredpoints,disgust,1.4680000000000002
Fucking mosquito bit me smilingfacewithhorns smilingfacewithhorns on my FUCKING lip tho,disgust,0.445
Closed Dirty Alley or Street request at N3933 E7663 Cleaned and removed debris close,disgust,1.157
one thing about me ima fool for mine,disgust,0.461
I knew she wa lying though I can so tell,disgust,0.976
Closed Dirty Alley or Street request at 29002998 Wenburn St Baltimore Cleaned and removed debris close,disgust,1.157
you turning your iMessage off amp shit facewithtearsofjoy,disgust,0.953
Closed Dirty Alley or Street request at N3926 E7663 Cleaned and removed debris close,disgust,1.157
The Most BumpDown Dirty Niggas In Person Speak DA Realest Shit On Twitter facewithtearsofjoy facewithtearsofjoy,disgust,1.547
BrokeAsses Was Really Taking Food Out Of 7 Eleven amp Thinkin Dat Shit Was Hard facewithtearsofjoy victoryhand,disgust,0.82
The Sex Wasnt Shit If Yall Aint Sweat At All hundredpoints,disgust,0.82
Closed Dirty Alley or Street request at 1001 W 36th St Cleaned and removed debris close,disgust,1.157
I Hate Ah Stuck Up Ass Female Like Stay Away From Me Wit That Shit victoryhand,disgust,1.515
I remember when I wa craving ihop amp we went amp that shit wa b I wa so mad facewithtearsofjoy,disgust,1.3039999999999998
I Hate Ah Bum Dumb Ass Bitch unamusedface hundredpoints,disgust,1.765
Closed Trash High Grass or Weeds request at 935 Lemmon St Fqbegin residence property is unoccupied fqend,disgust,0.6559999999999999
Dear ignorant people of societyA fat person eating is not some sort of national geographic documentary Stop staring at u like it is one,disgust,1.023
Opened Trash High Grass or Weeds request via iPhone at 3519 Hickory Ave High grass in backyard property owned,disgust,0.6559999999999999
Opened Trash High Grass or Weeds request via iPhone at 3511 Hickory Ave High grass amp weed in the backyard pro,disgust,0.6559999999999999
Second glass from growlertempted to up ratting Very good IPA Drinking a Stereo at,disgust,0.633
Yall Aint Doing Shit But Fuccing The City Up,disgust,0.82
Opened Dirty Alley or Street request via iPhone at 1249–1271 Nanticoke St Contractor bag with construction deb,disgust,0.727
it cold a shit,disgust,0.82
Opened request via iPhone at 2232 Annapolis Rd Residents returned a whole bunch of trash from the cleanup about 1,disgust,0.6559999999999999
Opened Trash High Grass or Weeds request via Android at Nanticoke St Baltimore Illegal dumping,disgust,1.086
Closed Trash High Grass or Weeds request at Nanticoke St Baltimore Fqbegin business property is occupied,disgust,0.6559999999999999
Opened Trash High Grass or Weeds request via Android at 1100 W 36th St Baltimore Trash from neighborhood cleanup,disgust,0.6559999999999999
im about to turn the news off this shit making me mad,disgust,1.4369999999999998
Opened Dirty Alley or Street request via Android at Nanticoke St Baltimore Illegal dumping,disgust,1.157
protester riding around on motor cycle with the fist up and shit thumbsup mediumdarkskintone raisedfist mediumdarkskintone,disgust,0.82
Closed Dirty Alley or Street request at 22002398 Mason Alley Baltimore Cleaned and removed debris close,disgust,1.157
Closed Dirty Alley or Street request at 1301 S Carey St Baltimore Cleaned and removed debris close,disgust,1.157
Opened Dirty Alley or Street request via iPhone at 1920 McCulloh St Vacant lot need to be cleaned illegal dumping,disgust,1.157
Closed Dirty Alley or Street request at 1920 McCulloh St Cleaned and removed debris close,disgust,1.157
can u follow me on vine cuz I sorta told my bestie that u followed me so plz so I wont t tell her Im lying,disgust,0.976
your probs the person that make me feel like the most shit but I still want you so bad wtf am I,disgust,1.211
Opened Trash High Grass or Weeds request via iPhone at 2245 Eutaw Pl Another monday and trash is overflowing fr,disgust,0.6559999999999999
Closed Trash High Grass or Weeds request at 1341 Bayard St Baltimore Fqbegin business property is unoccupie,disgust,0.6559999999999999
Opened Dirty Alley or Street request via Android at 1341 Bayard St Baltimore Illegal dumping two trash can and,disgust,1.8130000000000002
They crouchy a shit for this protest man smilingfacewithsmilingeyes,disgust,0.82
Opened Dirty Alley or Street request via iPhone at 1327 Bayard St Trash can with construction debris dumped alon,disgust,1.8130000000000002
Opened Dirty Alley or Street request via Android at 1028 Boyd St Baltimore Trash bag on side walk,disgust,1.383
yall making this shit more than what it is doubleexclamationmark ️ doubleexclamationmark ️,disgust,0.82
Opened Dirty Alley or Street request via Android at 125 S Arlington Ave Baltimore Bags of trash 1 box of trash,disgust,1.383
Opened Dirty Alley or Street request via Android at 45 S Arlington Ave Baltimore 1 bag of trash amprandom can of tr,disgust,1.383
ion here shit but the police outside,disgust,0.82
It would be ugly on our prom day expressionlessface,disgust,0.648
Opened Dirty Alley or Street request via Android at 2001 Druid Hill Ave Baltimore Bulktrash,disgust,0.727
Watch Yael try to do some gay shit amp surprise me in Cali with my mom in on it,disgust,0.82
Opened Dirty Alley or Street request via Android at 1112 W Pratt St Baltimore Toilet in rear of property,disgust,1.321
Closed Trash High Grass or Weeds request at 3826 Hickory Ave Notice issued,disgust,0.6559999999999999
When it my time Ima shit on everybody,disgust,0.82
The Bitch dat say she luv me called me a bum,disgust,1.07
Still feel sick facewithmedicalmask,disgust,0.578
Opened Dirty Alley or Street request via Android at 1121 W Baltimore St Baltimore 3 bag trash 1 box trash,disgust,1.383
Closed Dirty Alley or Street request at 3845 Falls Rd No trash in alleychecked both side of street,disgust,1.383
Closed Trash High Grass or Weeds request at 3845 Falls Rd Notice issued,disgust,0.6559999999999999
Some people are so ignorant you dont have to have been raped to be an advocate for rape survivor,disgust,1.3119999999999998
lmfao put them on twitter so they can get slandered skull skull,disgust,0.609
Opened Dirty Alley or Street request via iPhone at 1250 Glyndon Ave Trash behind the area of 1250 through 1260 gl,disgust,1.383
Opened Dirty Alley or Street request via Android at 2100 Druid Hill Ave Baltimore 12 bag trash in tree well on o,disgust,1.422
shit is about to get real downtown,disgust,0.82
lilwayne Im on my Wayne shit today,disgust,0.82
This rioting shit is over board,disgust,0.82
Opened Dirty Alley or Street request via iPhone at 1209 W Lombard St Trash bag and debris in alley rear of 1209,disgust,1.8130000000000002
Opened Dirty Alley or Street request via iPhone at 918 S Carey St Trash dumped behind this address,disgust,1.383
That shit too funny,disgust,0.82
I keep smelling my milk,disgust,0.953
I shouldnt be doing anything but you gotta do Shit ya self,disgust,0.82
Always On Some Chill Shit,disgust,0.82
Opened Dirty Alley or Street request via Android at 2024 Division St Baltimore,disgust,0.727
Opened Dirty Alley or Street request via iPhone at 1317 Glyndon Ave Trash clothes dumped behind the area of 131,disgust,1.383
Opened Dirty Alley or Street request via Android at 12221224 W Lombard St Baltimore Trash amp debris on corner of,disgust,1.8130000000000002
Shit BOOM like M80s on this island,disgust,0.82
When shit not goin right step or get left,disgust,0.82
ITS FLEA MARKET SEASON smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes,disgust,0.578
fav if you ugly,disgust,0.648
Opened Dirty Alley or Street request via Android at 509 Gold St Baltimore Tv 3 trash bag in rear rear,disgust,1.383
ya bitch on my dick she know Im the shit,disgust,1.4680000000000002
Damn nigga putting dirt on my name,disgust,0.8590000000000001
they did dinah dirty,disgust,0.727
im jealous of calums car,disgust,0.539
Opened Dirty Alley or Street request via Android at 2229 Etting St Baltimore Toilet and carpet dumped in front of,disgust,1.321
Opened Dirty Alley or Street request via Android at 1320 W Pratt St Baltimore Bag of trash in tree well,disgust,1.422
Opened Trash High Grass or Weeds request via Android at 41314199 Elsa Terrace Baltimore Trash old childrens,disgust,0.6559999999999999
Opened Dirty Alley or Street request via Android at 2300 Etting St Baltimore 2 mattress dumped on odd side of 2,disgust,0.727
Ik Upnext Mad As Shit He Getting Booked Onna Friday hundredpoints,disgust,1.3039999999999998
I Cant Get With Fat Girls,disgust,0.617
What you dont fuck with me nomore son you be on some girl shit,disgust,0.82
I see you on that new shit,disgust,0.82
Opened Dirty Alley or Street request via Android at 11 S Calhoun St Baltimore Tvdresser mattress,disgust,0.727
Wand curler will have your finger tip all burnt up if you dont wear a glove RS unamusedface,disgust,0.531
Closed Trash High Grass or Weeds request at 2218 Brunt St Baltimore Condition doe not exist,disgust,0.6559999999999999
Opened Trash High Grass or Weeds request via Android at 2219 Pennsylvania Ave Baltimore Weeds tree drug nee,disgust,0.695
Those oriole game are ce pool,disgust,0.67
Everyone stop starting shit on twitter,disgust,0.82
Opened Dirty Alley or Street request via iPhone at N3929 E7664 Carey and hollins st leaky water and trash pl,disgust,1.383
lmao nigga wa really running out of cv w toilet paper in shit facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy skull,disgust,1.4140000000000001
My twitter app is some garbage lately,disgust,0.7190000000000001
All I do is listen to music amp think about shit,disgust,0.82
Closed Trash High Grass or Weeds request at 3550 Ash St Fqbegin residence property is unoccupied,disgust,0.6559999999999999
These nigga am not shit yo I swear,disgust,0.82
I always gotta find shit out on a social network or other people mouth,disgust,0.82
I just want to get away from all this shit,disgust,0.82
Put on your smut powder slut what,disgust,1.391
Fuxking garbage team killer,disgust,0.7190000000000001
Closed Trash High Grass or Weeds request at 3600 Ash St Baltimore Fqbegin residence property is unoccupied,disgust,0.6559999999999999
Closed Trash High Grass or Weeds request at 3600 Ash St Fqbegin residence property is unoccupied,disgust,0.6559999999999999
funny story about my fb page After being harassed by them about everything I posted on my private page I finally left,disgust,0.711
Kris dont play that transsexual shit,disgust,0.82
This shit is embarrassing,disgust,0.82
This shit bad for the city,disgust,1.211
Bouta watch porn tell I fall asleep my bitch childish unamusedface smirkingface smirkingface smirkingface,disgust,1.351
Niggas would rather bite ya style then see you actually up on ya shit,disgust,0.82
The Mayor dumb a shit hundredpoints,disgust,0.82
Police fuckin Witt me wasting all my damn time,disgust,1.476
Opened Dirty Alley or Street request via Android at 201 S Stricker St Baltimore Mattress on sidewalk,disgust,0.727
Opened Dirty Alley or Street request via Android at 201 S Stricker St Baltimore Trash on side walk,disgust,1.383
Repost doubleexclamationmark ️ You fucking geeking I am not doing shit,disgust,0.82
I figure itll be worth more to me mentally to clear the crap I dont play out of the house than the actual monetary value,disgust,0.7809999999999999
Drinking a Charm City Sour Cherry by Blue Pit BBQ —,disgust,0.414
Really dont wanna reply to him facewithstuckouttongue confusedface loudlycryingface facewithopenmouth messed my whole day up loudlycryingface,disgust,0.484
Niggas be ugly thumbsdown mediumdarkskintone,disgust,0.648
Saddest shit ever,disgust,0.82
Opened Trash High Grass or Weeds request via Android at 15011599 Hollins St Baltimore Please mow union square,disgust,0.6559999999999999
Closed Trash High Grass or Weeds request at 15011599 Hollins St Baltimore Fqbegin residence property is oc,disgust,0.6559999999999999
I have to watch this shit while he out there working Damned shame how a few can tarnish the movement,disgust,1.781
If he get off my tl with this shit yo it to early in the morning,disgust,0.82
right facewithtearsofjoy nigga you fake is shit yo,disgust,0.82
The CVS which wa burnt and looted Baltimore Penn–North,disgust,0.531
Shit is serious me and the homie Cubb had to come see this in person Penn–North,disgust,0.82
UNCF Please support this organization remember a mind is a terrible thing to waste,disgust,1.3430000000000002
A Baltimore resident inspects the remains of CVS which wa burned the previous night I dont…,disgust,0.516
Time going bye fast a shit skull openhands,disgust,0.82
but v cute trash,disgust,0.6559999999999999
Closed Dirty Alley or Street request at 1522–1598 Winchester St Cleaned and removed debris close,disgust,1.157
Opened Dirty Alley or Street request via iPhone at 1522–1598 Winchester St Illegal dumping,disgust,1.157
Closed Dirty Alley or Street request at 918 N Gilmor St Cleaned and removed debris close,disgust,1.157
Those hood rat like her be tactful in situation like this exclamationmark exclamationmark exclamationmark,disgust,0.8360000000000001
I dont see how you can fw somebody then when Yall break up you talk shit about them loudlycryingface backhandindexpointingright,disgust,0.82
Anybody wanna buy a redheart ️ I dont use this shit anyway litterinbinsign,disgust,0.82
how can yall be proud of this shit doubleexclamationmark ️,disgust,0.82
save your shit talk for after you hand me that 30 holmes,disgust,0.82
I wa mad a shit Lastnightfor no reason at all facewithtearsofjoy confusedface,disgust,1.3039999999999998
Im just getting off work looking at all this shit smh I cant even say shit,disgust,0.82
I dont even let that shit make me mad anymore skull,disgust,1.3039999999999998
Alot of shit rey change relievedface doubleexclamationmark ️,disgust,0.82
Closed Trash High Grass or Weeds request at 26012699 Pierpont St Baltimore Notice issued,disgust,0.6559999999999999
My tweet doing number facewithtearsofjoy nothing new I just dont be talking my shit like that nomore facewithoutmouth,disgust,0.82
thanks the smell are a bit mixed in the crowd,disgust,0.445
that shit bump or nah,disgust,0.82
Some of my follower eye really ugly a shit wearyface,disgust,1.4680000000000002
stop favoriting shit,disgust,0.82
Closed Dirty Alley or Street request at 1106 Bellemore Rd Baltimore Nothing out at this time close,disgust,0.727
Thats why i dont ask nun of them for shit thumbsdown,disgust,0.82
family am not shit either loudlycryingface if you ask me,disgust,0.82
Opened request via Android at 1713 W Lombard St Baltimore Trash on sidewalk,disgust,0.6559999999999999
Dont take this personal but you am not shit til I made you soo facewithtearsofjoy raisinghands,disgust,0.82
Its ugly at the Baltimore Police Department Western District FreddieGray,disgust,0.648
Opened Dirty Alley or Street request via Android at 1723 W Lombard St Baltimore Trash debris on sidewalk,disgust,1.8130000000000002
How ima beat the shit out dagod if he keep playing with me facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy ️,disgust,0.82
nigga say Im sorry turn around and do the same shit again,disgust,0.953
Opened Dirty Alley or Street request via Android at 1727 W Lombard St Baltimore Trash throughout alley,disgust,1.383
Opened Dirty Alley or Street request via Android at 119 S Fulton Ave Baltimore Trash amp bulk in alley,disgust,1.383
Holy shit I can still make it to chickfilas breakfast facesavouringdeliciousfood,disgust,0.82
Hate when people try amp hide shit from me You couldve tried a little harder at least,disgust,1.515
DaSecretNotSecretIngredient Shit b sooo good make u speak a whole nuva language n shit…,disgust,0.82
ugly but i still pull nigga koala loudlycryingface facewithstuckouttongue facewithstuckouttongue,disgust,0.648
Everybody scared of this curfew shit lls,disgust,0.82
Bitch you still dirty smirkingface facewithtearsofjoy,disgust,1.375
Im still finding fucking Easter grass in random place that shit get everywhere,disgust,0.82
Fuuck I hate this shit,disgust,1.515
Opened Dirty Alley or Street request via Android at 1732 Presstman St Baltimore Trash pile,disgust,1.383
no way in the world they going build that Shit back up,disgust,0.82
I live right in the middle of this shit confusedface loudlycryingface,disgust,0.82
Bum bitch amp nigga stealing outta mondawnmin smilingfacewithopenmouthclosedeyes smilingfacewithopenmouthclosedeyes one of the cheapest mall ever facewithtearsofjoy facewithtearsofjoy,disgust,1.632
This not even about him now yall Just doing this shit for fun have a seat unamusedface hundredpoints litterinbinsign,disgust,0.82
People dont even live in this area but they wa out here driving in that shit finding that shit funny nthn is funny abt this,disgust,0.82
Opened Trash High Grass or Weeds request via iPhone at N3934 E7664 Industrial hose dumped on side of road,disgust,0.6559999999999999
Closed Trash High Grass or Weeds request at N3934 E7664 Fqbegin business property is occupied,disgust,0.6559999999999999
Lykkelig kvinde i Baltimore der fandt sin søn tidligt om aftenen Han var ved seks tiden på vej hjem…,disgust,0.625
Opened Trash High Grass or Weeds request via iPhone at 1741 W North Ave Solid waste,disgust,1.351
Im mad they got my hope up like bitch error yall ugly ass angryface facewithsteamfromnose,disgust,1.78
Opened Dirty Alley or Street request via iPhone at W Northern Pkwy Debrisclothes on median pls remove,disgust,0.727
Im done with that kind shit,disgust,0.82
Just because I dont say nothing Dont think I dont notice shit smirkingface,disgust,0.82
Opened Trash High Grass or Weeds request via iPhone at 1700 N Fulton Ave Trash,disgust,0.6559999999999999
Closed Trash High Grass or Weeds request at 1700 N Fulton Ave Condition doe not exist,disgust,0.6559999999999999
Opened Dirty Alley or Street request via iPhone at 1801–1811 Baker St Trash need to be picked up mayor initi,disgust,1.383
Closed Dirty Alley or Street request at 1801–1811 Baker St Cleaned and removed debris close,disgust,1.157
CurrentSituation SlightWork FoodPorn NomNomNom GreatEats MrCrabs Spicy 88versusFood Bay…,disgust,0.703
Opened Trash High Grass or Weeds request via iPhone at 1801–1813 Westwood Ave Trash removal,disgust,0.6559999999999999
lls fat as facewithtearsofjoy faceblowingakiss,disgust,0.617
facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy skull skull skull yeaa mann nigga in a recession,disgust,0.4920000000000001
cause I know that lil bitch still checking cant wait to catch that bum flexedbiceps flexedbiceps oncomingfist raisedfist victoryhand,disgust,1.07
My music is everywhere today im changing song like shit lol yettyett,disgust,0.82
Thats that shit I dont like,disgust,0.82
Im hungry As Shit hundredpoints,disgust,0.82
Closed Dirty Alley or Street request at 2563 Southdene Ave Baltimore Cleaned and removed debris close,disgust,1.157
Opened Dirty Alley or Street request via iPhone at 1919 Penrose Ave Bulk in rear alley,disgust,0.727
Opened Trash High Grass or Weeds request via Android at 2005 Breitwert Ave Baltimore Bulk trash pickup dishwas,disgust,0.6559999999999999
Closed Trash High Grass or Weeds request at 2005 Breitwert Ave Baltimore Citation issued,disgust,0.6559999999999999
you cant possibly be that ignorant,disgust,0.406
cause people really am not shit and thats on my gma hundredpoints,disgust,0.82
The smell of tear gas and smoke in the air in Baltimore a demonstration turning violent in Baltimore,disgust,1.2890000000000001
I hate that friendly shit confoundedface u gotta be rude sometimes because people ah keep pushing it unamusedface raisedhand darkskintone,disgust,1.515
protest throwing shit at the police lastnight,disgust,0.82
mason always talk his shit at night lolyou fucking knew smirkingface,disgust,0.82
mason always talk his shit at night lolyou fucking knew smirkingface,disgust,0.82
Talk my shit amp I can back it up smirkingface,disgust,0.82
Talk my shit amp I can back it up smirkingface,disgust,0.82
Cant make me jealous with a downgrade facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy thumbsdown thumbsdown,disgust,0.539
Cant make me jealous with a downgrade facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy thumbsdown thumbsdown,disgust,0.539
I like to talk my shit smirkingface amp keep a blunt lit kissingfacewithsmilingeyes dashingaway,disgust,0.82
I like to talk my shit smirkingface amp keep a blunt lit kissingfacewithsmilingeyes dashingaway,disgust,0.82
I Fw people for like a week or 2 I need some consistent shit loudlycryingface loudlycryingface loudlycryingface manandwomanholdinghands,disgust,0.82
I Fw people for like a week or 2 I need some consistent shit loudlycryingface loudlycryingface loudlycryingface manandwomanholdinghands,disgust,0.82
still hate your gut,disgust,1.2890000000000001
Aint with that friendly shit skull skull,disgust,0.82
That tuff shit dont impress me it be them tuff nigga that squill pigface policeofficer,disgust,0.82
That tuff shit dont impress me it be them tuff nigga that squill pigface policeofficer,disgust,0.82
yeah i know whore,disgust,0.7659999999999999
inb4 all my friend are too wasted to drink tonight,disgust,1.14
If yhu smoke weed rt my shit hundredpoints smilingfacewithsunglasses OKhand mediumdarkskintone doubleexclamationmark ️,disgust,0.82
Opened Trash High Grass or Weeds request via iPhone at 1909 Breitwert Ave Tall grass,disgust,0.6559999999999999
You cant see it but Im turning my back to the TV in protest whenever Big Sloppy is at bat,disgust,0.6950000000000001
Closed Dirty Alley or Street request at 2501 Marbourne Ave Baltimore Cleaned and removed debris close,disgust,1.157
Peep coop avi,disgust,0.304
boy in this school are so fucking disgusting facewithmedicalmask,disgust,0.82
Opened Trash High Grass or Weeds request via Android at 1919 Griffis Ave Baltimore Gras is 3 foot high and the,disgust,0.6559999999999999
I feel a though everyone ha lied to me amp is still lying to me grinningfacewithsmilingeyes grinningfacewithsmilingeyes,disgust,0.976
Oh shit I forgot I wa supposed to go help sat up for digital prom grinningfacewithsmilingeyes oh well they can do it with out me facewithtearsofjoy facewithtearsofjoy hundredpoints,disgust,0.82
You little nappy headed twowomenholdinghands twowomenholdinghands twowomenholdinghands twowomenholdinghands twowomenholdinghands twowomenholdinghands twowomenholdinghands need a perm smilingfacewithopenmouthsmilingeyes,disgust,0.484
tired of this SHIT unamusedface,disgust,0.82
everybody going to feel my shit openhands,disgust,0.82
done with the temporary shit litterinbinsign,disgust,0.82
thats fine because ima just get even openhands shit ha never been a problem,disgust,0.82
If you cant spell or youre illiterate Ill probably unfollow you smilingfacewithsmilingeyes,disgust,0.383
is correct Not an accident ha it shit down to keep traffic out of Baltimore City for now,disgust,0.82
Closed Dirty Alley or Street request at 2032 Whistler Ave Baltimore Cleaned and removed debris close,disgust,1.157
We dont want no bum bitch no we dont want no bitch persongesturingNO openhands,disgust,1.07
Closed Dirty Alley or Street request at 2550 Tolley St Baltimore Cleaned and removed debris close,disgust,1.157
Closed Dirty Alley or Street request at 2570 Tolley St Baltimore Cleaned and removed debris close,disgust,1.157
Im stuck down mondawmin and shit,disgust,0.82
When you gotta lock yourself in your room cuz someone made egg and you cant even stand the smell,disgust,0.445
i be on some grown woman shit lol,disgust,0.82
i look at shit for wat it is hundredpoints,disgust,0.82
change youre default picture were sick of that damn blue pic Nic,disgust,1.1640000000000001
Me You ugly a shit facewithtearsofjoy Him You cute a shit smirkingface,disgust,1.4680000000000002
Bitches bundle be thin a shit smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes RFT,disgust,1.4680000000000002
Youuuu see right through me how do you do that shit,disgust,0.82
Allat Makeup shit is NOT for me persongesturingNO either fwm for who i am or dont fwm at all raisinghands hundredpoints,disgust,0.82
My phone currently getting thrown in the trash,disgust,0.6559999999999999
Im mad i got woke up early a shit for none angryface angryface,disgust,1.3039999999999998
Im at Joes Crab Shack in Cockeysville MD,disgust,0.305
once this prom shit over Im going shopping,disgust,0.82
All i know is i need to get home Fuck allat purging shit OKbutton OKbutton OKbutton,disgust,0.82
cant trust every hand you shake openhands iont trust shit,disgust,0.82
Ole friendly as bitch yall can have that shit clappinghands,disgust,1.4680000000000002
I never apply myself in school no more pensiveface shit too hard,disgust,0.82
im not going up mondawmin dont nobody have time for that shit,disgust,0.82
bitch b lonely a shit facewithtearsofjoy thats why they always running to there lor homegirl,disgust,1.765
like what you lying for,disgust,0.976
hanging wit the boy drama free smilingfacewithsunglasses,disgust,0.648
im my own woman i can do this shit my fuckin self persontippinghand,disgust,0.82
Wish my shit get like yours,disgust,0.82
My shit hundredpoints headphone musicalnotes musicalnotes,disgust,0.82
This shit weak having to wait a whole week or 2 just to see your girl,disgust,0.82
ohrd that shit just erky,disgust,0.82
Oh yall like to play only shit huh,disgust,0.82
Ayo kiwi being so nasty right now loudlycryingface loudlycryingface,disgust,0.703
Im so sleepy yo shit dont make no sense,disgust,0.82
