id,tweet_text,sentiment,sentiment_score
21181," agreed! smiling_face_with_heart-eyes an awe to meet such beautiful, powerful animals.",fear,0.208
21182, so this houses will get into my instestines and scare my poop and i will shit my pants?,fear,0.7
21183,Nothing worse than an uber driver that can't drive. #awful,fear,0.688
21184,Nothing worse than an uber driver that can't drive. ,fear,0.562
21185,On to talk latest on #Chelsea Bombing + #Ahmad_Khan_rahami is trips to #Afghanistan/#Pakistan #tcot #terror,fear,0.642
21186,On to talk latest on #Chelsea Bombing + #Ahmad_Khan_rahami is trips to #Afghanistan/#Pakistan #tcot ,fear,0.604
21187,"⊰ ⊱ \n\n+ Of them. i am here for answers, and if I scare her to death, there won't be answers for me. \n\nSo instead, I just +",fear,0.583
21188,"But I was so intrigued by your style, boy.Always been a sucker for a wild boy #alarm -",fear,0.292
21189, I unfollowed without hesitation &lt;3,fear,0.229
21190,Watching It Follows. This is a super freaky movie. #scary,fear,0.708
21191,"they will be yo friend, shake your hand, then kick in yo door thas the way the game go robot_face zipper-mouth_face .",fear,0.417
21192,And I cried in front of my guy last night. And it is just been a horrible week but it is only for a week,fear,0.68
21193,"Came in to work today 1.5 hours late.1st thing I hear 'Ma'am,the big boss has been waiting for you in his office.' #panic #hateBeingLate weary_face sleepy_face ",fear,0.8959999999999999
21194,also i had an awful nightmare involving being sick where worms were involved i was so disgusted when i woke up,fear,0.8959999999999999
21195,"At school, my classmate is with me at music class and he sang Hallelujah like, god, with my friend we were breathless.",fear,0.22
21196, I can't wait to hear what he had to say about the brilliant Dr. Hawking... it should be rich... In the poorest of taste! #bully,fear,0.354
21197, I can't wait to hear what he had to say about the brilliant Dr. Hawking... it should be rich... In the poorest of taste! ,fear,0.246
21198,#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax,fear,0.438
21199,"Ever been really lonely and your phone keeps blowing up, but you just can't pick it up and respond to people? #recluse #issues",fear,0.74
21200,My Modern Proverb 'Don't let anyone intimidate you about being single; most marriages end in divorce.',fear,0.312
21201,"He called me fat, so I pushed him into the lockers then he threaten to sue me' face_with_tears_of_joy ",fear,0.479
21202,Whatt a trailerrrr !!! #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !! #awestruck #longingformore,fear,0.417
21203,Whatt a trailerrrr !!! #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !! #longingformore,fear,0.354
21204,I have been seeing terrible terrible prescriptions this week. what is going on?,fear,0.438
21205," Mustard gas = hostile work environment, not #terrorism; call #OSHA not #military",fear,0.708
21206,Dunno y am going to the Yorkshire scare grounds when I only lasted a minute in the Alton towers one before running out a fire exit crying,fear,0.812
21207, This show SUCKS! #lame #awful you even used the same names?? lol SO SO bad! #Failed #notworth2minutes. Off air SOON,fear,0.396
21208,Rooney shocking attempted cross,fear,0.375
21209,that is an awful miss from Rooney.,fear,0.36
21210,Another fun fact i am afraid,fear,0.667
21211,Why upping rooms makes a few apprehend leaving out charcoal ownership UnZU,fear,0.396
21212,I don't want speak front to him #afraid #intimidate #nopanicattack,fear,0.875
21213,I don't want speak front to him #nopanicattack,fear,0.72
21214,I want to be a woman who #overcomes obstacles by tackling them in #faith instead of tiptoeing around them in #fear. Renee Swope,fear,0.312
21215,When you are scared to press send #bgoodthepoet #PrayForMe #ThisIsAGodDream #career #help #fear #heart #HeartRacing,fear,0.8420000000000001
21216,When you are scared to press send #bgoodthepoet #PrayForMe #ThisIsAGodDream #career #help #heart #HeartRacing,fear,0.73
21217, awe yay thank god I was so worried.,fear,0.5
21218,About 7 weeks till I can pick up my camera again. Though I think there is a group cemetery shoot in october I can make! #photography #horror,fear,0.396
21219,About 7 weeks till I can pick up my camera again. Though I think there is a group cemetery shoot in october I can make! #photography ,fear,0.312
21220, Idiots like Larry Sanders scare us All!How can Morons these days Rush 2 Judge #Police w/o all facts yet?FU thugs,fear,0.604
21221,Thanks for ripping me off again #Luthansa €400 not enough for a one way flight to man from Frk then €30 for a bag then free at gate #awful,fear,0.521
21222,Thanks for ripping me off again #Luthansa €400 not enough for a one way flight to man from Frk then €30 for a bag then free at gate ,fear,0.375
21223,T5ylw ansh a79l shy 7lw mn wayed nas fe whatsapp,fear,0.271
21224,The moment you bring her to meet your best friend and you are nervous af! grimacing_face smiling_face_with_open_mouth_&_closed_eyes #thefriendtest,fear,0.875
21225,The moment you bring her to meet your best friend and you are nervous af! grimacing_face smiling_face_with_open_mouth_&_closed_eyes #nervous #thefriendtest,fear,0.7709999999999999
21226, and have social anxiety. There is many awkward things wrong with me. smiling_face_with_open_mouth_&_smiling_eyes ,fear,0.7709999999999999
21227," hi lovely brownie, MM is calling me tuppytupperware.. its awful",fear,0.44
21228,Northampton are awful see-no-evil_monkey ,fear,0.5
21229,It really is amazing the money they give to some of these qb is #nfl #texans #brock ,fear,0.3
21230,It really is amazing the money they give to some of these qb is #nfl #texans #brock #terrible,fear,0.246
21231, terrible,fear,0.521
21232, \nIsn't OBrien supposed to be some sort of offensive genius #awful,fear,0.479
21233, \nIsn't OBrien supposed to be some sort of offensive genius ,fear,0.16699999999999998
21234,Trying to book holiday flights on website is becoming a #nightmare,fear,0.458
21235,Trying to book holiday flights on website is becoming a ,fear,0.312
21236,Bout ta get my on up in here! #nervous #icantholdmybreaththatlong,fear,0.688
21237,Bout ta get my on up in here! #icantholdmybreaththatlong,fear,0.438
21238,"#twitter #users Tweeting on twitter is like playing a game against the computer. where is the life, Everyone too #afraid to say something?",fear,0.521
21239, that is a terrible thing to accuse Scott Baio of.,fear,0.438
21240,Tweeting from the sporadic wifi on the tube #perilous,fear,0.434
21241,Tweeting from the sporadic wifi on the tube ,fear,0.292
21242,Southend players always haunt Man U,fear,0.417
21243,"If i start growing out my mustache now, I can be Pablo Escobar for Halloween!!!",fear,0.25
21244,Not the best horror ever but I like that the uncertainty,fear,0.333
21245,Hillary Clinton looked the other way to the Saudi war on women and their terror financing because they bought her off.,fear,0.479
21246, I would be intimidated but I would like to think I would have manned up and helped.,fear,0.417
21247,"it is horrible cos no one can relate, everyone is happy and dandy in one way or another",fear,0.542
21248, don't get me started on town centre. Used to go every week.... not been for 18 months #horrible,fear,0.479
21249, don't get me started on town centre. Used to go every week.... not been for 18 months ,fear,0.458
21250,"Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again... #shocking",fear,0.5
21251,"Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again... ",fear,0.336
21252,Staff on FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair #Compensation ,fear,0.312
21253,Staff on FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair #Compensation #awful,fear,0.271
21254,An adviser to the #European #Union's top #court said #Hamas and the #Tamil #Tigers should be taken off the EU's #terror list.#lka,fear,0.5
21255,So about 18mths ago i signed up to for their / Velocity FF deal. 18 months in still no FF points #shocking,fear,0.479
21256,So about 18mths ago i signed up to for their / Velocity FF deal. 18 months in still no FF points ,fear,0.271
21257,#Matthew 25; 1-13\nCould somebody shoot a #video about it?\nIt could be 1 of those #horror videos but in the same time turning many 2 #Christ,fear,0.417
21258, Which really sucks because typing on a mobile device is always horrible and I hate it.,fear,0.438
21259,Be #afraid of the #quiet ones they are the ones who actually #think.,fear,0.542
21260, he is a horrible person and now i gag when i see people quote him,fear,0.583
21261,What we fear doing most is usually what we most need to do.' ~Tim Ferriss #inspiring #inspired #motivation #fear #success #hustle,fear,0.292
21262,What we fear doing most is usually what we most need to do.' ~Tim Ferriss #inspiring #inspired #motivation #success #hustle,fear,0.188
21263,a pedicure is supposed to be nice but honestly i am so nervous rn my feet are too ticklish,fear,0.604
21264,US you need to band together not apart #nevertrump he promotes hatred and fuels #fear,fear,0.7290000000000001
21265,US you need to band together not apart #nevertrump he promotes hatred and fuels ,fear,0.625
21266,"What a shamefull, unequal, dangerous and worrying world we live in nowadays! #terrifying #Charlotte #shitworldforourkids",fear,0.825
21267,Been up since 4am. Too scared to go back to sleep #nightmare — feeling scared,fear,0.938
21268, EA sports technical support team really suprised me smiling_face_with_smiling_eyes SUPRISED ME AT HOW SHIT THEY WERE #awful,fear,0.333
21269, EA sports technical support team really suprised me smiling_face_with_smiling_eyes SUPRISED ME AT HOW SHIT THEY WERE ,fear,0.208
21270, holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom #horrible,fear,0.479
21271, holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom ,fear,0.458
21272, I am working on a feature right now about the preponderance of awful owners who are at war with fans. So many to choose from.,fear,0.354
21273,"BibleMotivate Are you worrying/worried?\n1Peter 57\nThrow all your worry on him, because he cares for you. #faith #leadership #mindfu…",fear,0.458
21274, touché! i will start paying more attention and test this detective light_skin_tone ‍ female_sign ️ #AdweekChat,fear,0.271
21275,"That boy so intimidated he go back and say dumb mess like that. thinking_face lol boy please, you know good and well.",fear,0.458
21276,The ecosystem is meant to break thru the wall of #apprehension. it is easy to follow a fave music star &amp; watch their goings on–but #dentists?,fear,0.458
21277,Plus why did I have a baby 4 days before Christmas this is gonna haunt me forever!!!,fear,0.625
21278," If you need any assistance with your concern so it can be resolved, feel free to email us with your info. ^AP",fear,0.25
21279,inha is and seol is banter is rly fun to read. im in awe that seol is willing to deal with her tho,fear,0.208
21280, Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare,fear,0.583
21281, Customer services got involved and eventually completely wash their hands of it. #dreamornightmare,fear,0.479
21282,and i am up from a dream where I said something really retarded on twitter and it got like 10000 retweets #nightmare,fear,0.6859999999999999
21283,and i am up from a dream where I said something really retarded on twitter and it got like 10000 retweets ,fear,0.491
21284,i am way too busy and tired all the time to worry about my past and the things I should be regretting but I never am Confusion .,fear,0.52
21285,When City Hall has the fire alarm go off and it is been 15 minutes and the fire department still isn't here,fear,0.583
21286, term 5 security queues at arrivals #shocking,fear,0.562
21287, term 5 security queues at arrivals ,fear,0.333
21288, Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 #terrorism,fear,0.604
21289, Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 ,fear,0.542
21290,The #Texans should never play a prime time game again...this is #awful #TNF,fear,0.333
21291,The #Texans should never play a prime time game again...this is #TNF,fear,0.312
21292,So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media #fear,fear,0.7290000000000001
21293,So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media ,fear,0.521
21294, tired_face ughh I just want all this to be over.. it is like a nightmare! can we all just get along?,fear,0.833
21295,Time for some despair #SDR3 #despair #fuckthisanime,fear,0.917
21296,Time for some despair #SDR3 #fuckthisanime,fear,0.688
21297,Fuckin restless,fear,0.667
21298,Annoyed with bullying me to download an app that eats my phone memory. Will seek alternative from now. #bully #tripadvisor,fear,0.542
21299,Annoyed with bullying me to download an app that eats my phone memory. Will seek alternative from now. #tripadvisor,fear,0.521
21300," #FMF protesters aren't interested in reasoned debate, just #intimidation #violence &amp; #disruption to get demands met",fear,0.583
21301,I #cry out #fear to clear a #path\nBut my Voice seems 2 silent 2 chase a #rat\nAm just indoor #expecting to open door\na #weak wise #fool I am,fear,0.708
21302, is a #bully worse than #hitler a #demon under #human guise.. its the cause of all #MiddleEast problems!,fear,0.7709999999999999
21303, Now that is what I call a gameface! #gameface ,fear,0.188
21304," ok, thats it. After 2 weeks not being able to sign in, time to move on &amp; find another app. I will strongly discourage NikeRun",fear,0.396
21305,#quote What U #fear controls U. Fear is not out in life but in ur mind. Real difficulties can be overcome - Cheryl Janecky,fear,0.292
21306,I hate those sugar cookies shit is awful,fear,0.562
21307," you must have been one of 'them'. Those that used long balls to win matches. Your reign of terror is over, accept it",fear,0.417
21308, you and that awful music can take a walk... right off a cliff. K. face_blowing_a_kiss ,fear,0.333
21309,"It is important to seek peace, even in the midst of a horrific war #CreateSyria #TalkingPeace #buildingpeace",fear,0.375
21310, ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! #nervous,fear,0.52
21311, ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! ,fear,0.208
21312,what to wear Friday \nspeaking in front of 100's. #nervous,fear,0.833
21313, please fire don lemon!!Do not let him report on anymore protest. He is #horrible #negative and runs away from the issue at hand!,fear,0.562
21314,In honor of Shawty Lo passing away I made Dey Know my new alarm clock song so I wake up with the right attitude everyday lol,fear,0.188
21315, I can fear that someone is always following me everywhere I go. Does that make it true??,fear,0.6459999999999999
21316,second episode of AHS 6 here i go #panic,fear,0.75
21317,second episode of AHS 6 here i go ,fear,0.292
21318,I can never find the exact #emoji that i am after at the exact moment that I need it #nuclear #missiles.\n\n#IndianArmy ,fear,0.5
21319,The Car' 1977 Confusion \nA middle of the road #horror film that in the hands of a better filmmaker could have been a hell of a lot better. 5/10,fear,0.375
21320,The terror threat level really need to be raised,fear,0.812
21321,i am going to get the weirdest thank you note--or worse--total silence and no acknowledgement. #anxiety,fear,0.812
21322,i am going to get the weirdest thank you note--or worse--total silence and no acknowledgement. ,fear,0.521
21323," Yep, as I pointed out before, it is the politics of loathing. that is why the big candidates are so horrible.",fear,0.521
21324, cum and despair,fear,0.604
21325, Oh come on. RAW and ISI have been spying for decades. Spying and supporting terrorism is two different thing.,fear,0.458
21326,"Shame on you showing an elephant being hunted and killed, #shocking",fear,0.7290000000000001
21327,"Shame on you showing an elephant being hunted and killed, ",fear,0.708
21328,I shower to lay in bed for about an hour then dread wearing pants for the remainder of the day,fear,0.58
21329," i am totally loving it, it just makes me sad when people feel super awful cuz they aren't abroad like life is still goin",fear,0.542
21330, oh don't panic he is gonna be there,fear,0.438
21331,like srsly somebody help me deal with this social anxiety,fear,0.979
21332,Love takes off the masks that we fear we cannot live without and know we cannot live within. - James A. Baldwin,fear,0.271
21333,Romero is fucking dreadful like seriously my 11 month old is better than him.,fear,0.458
21334," evidently feels above #norms. SHOW the #tax return, if you have nothing to #fear",fear,0.479
21335," evidently feels above #norms. SHOW the #tax return, if you have nothing to ",fear,0.375
21336,Fuck me....what the fuuuuuuuck did I just watch?!?! #STAGESCHOOL is awful.....no that flatters it!! #shocking face_with_open_mouth thumbs_down ,fear,0.625
21337,Why do people gotta start so much drama ? Shoot me frowning_face ️,fear,0.6459999999999999
21338, But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human.,fear,0.625
21339,I hate freaking out and ruining things. #anxiety,fear,0.917
21340,I hate freaking out and ruining things. ,fear,0.72
21341,Paranoia is a fear every races has,fear,0.68
21342, it is a rare land octopus. Be very afraid.,fear,0.43
21343,"God, i have been so physically weak the whole day. So much shaking Frown sad andry or pouting ",fear,0.75
21344,why won't you let me go? do i threaten all your plans? im insignificant,fear,0.6459999999999999
21345,It appears my fire alarm disapproves of my cooking style,fear,0.292
21346,penny dreadful just cleaved off a fraction of my heart,fear,0.583
21347,"Even at this level, rojo still manages to play god damn awful. #MUFC",fear,0.438
21348,. is not a fan of The Beat Happening. But that is not to discourage aspiring other Olympia musicians! #KUOWrecord,fear,0.292
21349," lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment #shocking",fear,0.5
21350," lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment ",fear,0.333
21351, i have contacted #awful #service #whathappenedtocustomerservice,fear,0.396
21352, i have contacted #service #whathappenedtocustomerservice,fear,0.271
21353, Rooney needs to come off! Absolutely dreadful! see-no-evil_monkey see-no-evil_monkey see-no-evil_monkey class goal from showing why he should be in the team!!,fear,0.479
21354," where is your outrage that your party nominated a lying, corrupt person? And received donations from nations who support terror",fear,0.583
21355, who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail #dreadful,fear,0.483
21356, who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail ,fear,0.438
21357, The horror!,fear,0.688
21358, how about saying something like 'if you are concerned about privacy use it only in incognito mode'. #alarmist,fear,0.5
21359, how about saying something like 'if you are concerned about privacy use it only in incognito mode'. ,fear,0.271
21360, oh every people can make tipo. It is terrible bullying them about that. it is trvial and very sad. pensive_face ,fear,0.6729999999999999
21361,"But 'for me not to worry, they will get a glass guy over and bill us for it'",fear,0.438
21362,When you just want all the attention #cantsleep #nervous,fear,0.7709999999999999
21363,When you just want all the attention #cantsleep ,fear,0.5
21364,"#GoodAfternoon! ^^ Doesn't matter whn you #start something, as long as you start it #today. 'Age' only exists in the mind. You are #Timeless",fear,0.208
21365, you charge 150 extra for sending someone out and your cable service still doesn't work. that is robbery. #cable #service,fear,0.417
21366, you charge 150 extra for sending someone out and your cable service still doesn't work. that is robbery. #cable #horrible #service,fear,0.333
21367,More #terror attacks on #India means something ominous for #Pakistan The current situation can't last long,fear,0.62
21368,I stepped into the shower and my spidey senses tangled. I immediately looked up and saw a spider directly above my head. ,fear,0.812
21369,I stepped into the shower and my spidey senses tangled. I immediately looked up and saw a spider directly above my head. #terror,fear,0.812
21370," True Indeed! Next time if these midnight hunger pangs worry you,then you can order delicious rolls from #TRC via ",fear,0.292
21371,"Good job #Texas for saying no to #Obama for #refugees who could be #terrorists! #Wakeup, #America! #Stop #terrorism. #pray ",fear,0.562
21372," not nice. Wishing harm on another human being is deplorable. Your comments show how human, and humane you are. #bully",fear,0.542
21373," not nice. Wishing harm on another human being is deplorable. Your comments show how human, and humane you are. ",fear,0.521
21374, Tamra would F her up if she swung on Tamra\nKelly is a piece of pile_of_poo #needstobeadmitted #bully,fear,0.542
21375, Tamra would F her up if she swung on Tamra\nKelly is a piece of pile_of_poo #needstobeadmitted ,fear,0.417
21376,The majority of my clients have family/ partner/ day job/ life AND write their beautiful books. #awe #gratitude #HARDwork,fear,0.125
21377,The majority of my clients have family/ partner/ day job/ life AND write their beautiful books. #gratitude #HARDwork,fear,0.123
21378, BDG 1 to give me my keys back. They aren't for my house! #shocking,fear,0.625
21379, BDG 1 to give me my keys back. They aren't for my house! ,fear,0.479
21380,"#Determine to #start putting the Word in your #heart #consistently. Every day a #line here, a line there--a tape here, a #tape there dashing_away ",fear,0.34
21381,I went to this sushi spot &amp; they had tobi &amp; an ANBU mask hung on the wall behind them. I will start going there even tho I don't eat seafood,fear,0.25
21382,RIP 'dancing on my own' after that awful song and dance,fear,0.314
21383," Hi! We are working towards your highlighted concern and we will keep you posted on same. Regards, Himani",fear,0.327
21384,Caballero having a nightmare #sweeperkeepernot,fear,0.6609999999999999
21385," well, did she make you laugh with her panic mania or not??¿",fear,0.292
21386,"there is no shame in fear, what matters is how we face it.",fear,0.375
21387,"Val got a little too big for her hiking boots with that bakewell, the little terror #GBBO",fear,0.417
21388, why should I listen to someone with a tie like that? #awful,fear,0.354
21389, why should I listen to someone with a tie like that? ,fear,0.333
21390, jesus heck you are awful,fear,0.375
21391,I forgot #BB18 was on tonight  that is how much the real world has been distracting me #horrid ,fear,0.529
21392," He doesn't intimidate me, it just annoys me to have him by my side. The further he is, the better I feel",fear,0.479
21393,"I wish I could fast forward 3 months from now, i will know then where i am at with my girl, my classes, and basketball. Rn I have pure #anxiety",fear,0.7709999999999999
21394,"I wish I could fast forward 3 months from now, i will know then where i am at with my girl, my classes, and basketball. Rn I have pure ",fear,0.458
21395, did you hear it? Cause I am getting messages about the ground shaking,fear,0.56
21396,Southampton playing really well here. Youngsters Matty Targett and Jake Hesketh in particular and Austin and Long formidable as a front two,fear,0.271
21397,#tulsa - Police manufacture murder... Wonder why we carry burners...? - MaxLevelz #shake,fear,0.625
21398,#tulsa - Police manufacture murder... Wonder why we carry burners...? - MaxLevelz ,fear,0.583
21399,If I was a ghost i would haunt people by giving them cramps in both of their legs when they do cardio smiling_face_with_horns smiling_face_with_horns smiling_face_with_horns #Mwahaha,fear,0.312
21400, you guys will see what i did in the next video but its fucking horrid,fear,0.583
21401,#Malaysian police arrest 4 people for suspected links to #terrorism including three #foreigners\n\n#Malaysia,fear,0.62
21402,I thought I wouldn't have to deal with that fire alarm again today and then I stepped into Mesa during their fire drill eyes ,fear,0.521
21403,That moment of #panic when your zipper gets stuck when you are in the #bathroom and you realize the only way out of your jeans is #scissors,fear,0.8540000000000001
21404,Why does #terrorism exist in the first place? #AskTrumpOneQuestion,fear,0.417
21405,Multitasking .... I may have to induce these seeds of mine to sleep. #restless,fear,0.521
21406,Multitasking .... I may have to induce these seeds of mine to sleep. ,fear,0.214
21407,On the way to Laser Vista ... lens implantation ... #LaserVista #nervous #happy,fear,0.625
21408,On the way to Laser Vista ... lens implantation ... #LaserVista #happy,fear,0.229
21409,Had a conversion with a random fellow passenger on a #melbourne yesterday evening #astounded #youwouldntreadaboutit,fear,0.398
21410,Had a conversion with a random fellow passenger on a #melbourne yesterday evening #youwouldntreadaboutit,fear,0.312
21411,this girl at my new school is so pretty i am #intimidated,fear,0.438
21412,this girl at my new school is so pretty i am ,fear,0.208
21413,I wanna go to fright fest with squad,fear,0.25
21414," all hands on deck at the post and in the msm as trump starts to lead in oh, fla, NC, NV, CO. #panic",fear,0.7709999999999999
21415," all hands on deck at the post and in the msm as trump starts to lead in oh, fla, NC, NV, CO. ",fear,0.354
21416,it is unbelievable that security guard acting like a gangster trying 2 threaten me and tell me what to do with my own home. #terrify #annoy pouting_face ,fear,0.86
21417," awe man, when are you free then? frowning_face ️️ frowning_face ️️ frowning_face ️️ heart_with_arrow heart_with_arrow heart_with_arrow ",fear,0.333
21418,A good head and a good heart are always a formidable combination.' - Nelson Mandela,fear,0.188
21419,i am a shy person,fear,0.562
21420, #Strongwomen terrify #weakmen - don't let the #bully wear you down. Loving your consistency and truth in rough times Hang in there red_heart ️,fear,0.396
21421,Which #JohnCarpenter #horror #action #flick is your favorite ??,fear,0.229
21422, Aw no problem. I just felt like speaking because I felt the same before and I want you to overcome it and not be discouraged. Happy face or smiley ,fear,0.375
21423, I don't think your a girls girl #fraud #bully #celebeffer,fear,0.48
21424, I don't think your a girls girl #fraud #celebeffer,fear,0.312
21425," #Muslims have been in USA for ages. To think that Muslims commit #terrorism due to #Islam, you gotta be out of your mind.",fear,0.604
21426,I seriously miss #ahsaftershow with and I need to talk about the mamasitas and the hunks of horror.,fear,0.479
21427,I can't believe this day hasn't been horrible BLESS,fear,0.292
21428,i am also upset at my incorrect use of a comma. #grammar #struggle #hesitation #backtoschool school_backpack books ,fear,0.58
21429,Worry makes you look at the problem and God makes you look at the promise.  #problem #promise #faith #God #theanswer #spiritu...,fear,0.312
21430, tfw ur fans panic cuz they think u cut ur hair,fear,0.521
21431,Starting to get butterflies in our tummies about tomorrow...who will win?! #nervous ,fear,0.7709999999999999
21432,shy glizzy - ride 4 u headphone ,fear,0.312
21433," I agree. Rioters destroy property, injure citizens, and threaten lives. We need a zero tolerance policy on riots.",fear,0.688
21434,"Kernel panic = sweating, sneezing, hiccuping, snot, tears, crying. Clearly my body has an issue with chilli.",fear,0.7290000000000001
21435,Why is it so windy? So glad I didn't ride my bike. #fear #wind,fear,0.812
21436,Why is it so windy? So glad I didn't ride my bike. #wind,fear,0.462
21437,Rear garden alarm activated at Telford house at 106.4.,fear,0.5
21438,watching my first Cage of Death and my word this is tremendous,fear,0.562
21439,Pakistan continues to treat #terror as a matter of state policy says #UriAttack,fear,0.542
21440,I think I must scare my coworkers when i am eating like a rabid animal on my breaks #srry,fear,0.583
21441,Worry is a down payment on a problem you may never have'.  Joyce Meyer. #motivation #leadership #worry,fear,0.354
21442,Worry is a down payment on a problem you may never have'.  Joyce Meyer. #motivation #leadership ,fear,0.292
21443,it is not a panic situation let is be honest. How shit are they. We just have Rooney up front face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ,fear,0.396
21444,Patriot rookie QB Jacoby Brissett to start vs Houston tomorrow nite.\n\n'Been a learning process since I got here.Gotta be ready to go.',fear,0.229
21445, order 321073 parcel 15502922895987. #awful #customercare by tried to view calling card online. black image #noshow,fear,0.375
21446,The 2008 crisis was just the tremor In advance of the earthquake',fear,0.604
21447," appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one ",fear,0.433
21448," appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one #awful",fear,0.417
21449,I can't believe can't put up even 3 points on #horrible #hugeletdown,fear,0.438
21450,I can't believe can't put up even 3 points on #hugeletdown,fear,0.292
21451,"#Question of the #day what are some of your #nervous #habits? biting fingernails, tapping your foot, clenching your teeth... Confusion ",fear,0.521
21452, agree! Those latest polls #alarming,fear,0.7290000000000001
21453, agree! Those latest polls ,fear,0.194
21454,Changing my hair again #shocking,fear,0.375
21455,Changing my hair again ,fear,0.292
21456," but sadly he missed some crucial and important points. Indian terrorism in pk, kal Boshan, etc.. Raw involvement",fear,0.5579999999999999
21457,"Are you worrying/worried?\n1Peter 57\nThrow all your worry on him, because he cares for you. #faith #leadership #mindfulness #success",fear,0.375
21458,i have realized my anxiety is at an all time high when i am in my office. I feel prisoned here and I pick up on bad energy.,fear,0.8540000000000001
21459, they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was #shocking,fear,0.58
21460, they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was ,fear,0.438
21461, I dread to think... #DirtyPeople,fear,0.6459999999999999
21462,When you realize there is #NoHopeForHumanity so you just #start focusing on what is #best for you.,fear,0.542
21463,sai manakgupta \n\nWhat about brutality by #Indian Army In #Kashmir ? isnt it terrorism ?\nIndia should accept precondition of #FreeKashmir fi…,fear,0.562
21464, Old age?! No hope for the rest of us. Destined to become deatheaters by 50 #nightmare,fear,0.708
21465, Old age?! No hope for the rest of us. Destined to become deatheaters by 50 ,fear,0.562
21466," Thank you for saying what others are afraid to say, Carl. Big fan!",fear,0.229
21467, Connor said he is worried that Jack will steal his girls on a night out #nervous,fear,0.812
21468, Connor said he is worried that Jack will steal his girls on a night out ,fear,0.562
21469," we know the truth about her, the public is figuring it out. Her words mean nothing. #unhappy #mean #troubled #vile #bully",fear,0.604
21470,Thorpe park fright night booked for me and 21st something different should be a laugh honeybee ,fear,0.26
21471,"it is amazing how something gets stuck in your head, and you can't shake a memory... Sometimes, I miss people a lot. Wish they knew.",fear,0.583
21472," The most ghastly thing is the silence from the #AARP. Trump says he won't touch SS, but his tax plan belies that. Huge cuts.",fear,0.62
21473,Am I the only one with parking sensors who still manages to reverse into things? #nightmare,fear,0.528
21474,Am I the only one with parking sensors who still manages to reverse into things? ,fear,0.458
21475, Texans are scared of this bunch! #intimidated,fear,0.708
21476, Texans are scared of this bunch! ,fear,0.6
21477,if Man U lose i may actually have a nervous breakdown,fear,0.875
21478,#ThisIsUs has messed with my mind &amp; now i am anticipating the next episode with #apprehension &amp; #delight! #isthereahelplineforthis,fear,0.509
21479, also your car hahahah 'oh we have broken down lemme just rearrange the car quickly' #nightmare,fear,0.7290000000000001
21480, also your car hahahah 'oh we have broken down lemme just rearrange the car quickly' ,fear,0.375
21481,My doctor has taken a liking to poking prodding and drawing blood from me post dad. Over concern is nice but dear gawd needles Surprise ,fear,0.7709999999999999
21482, awe yay wish i could rt / Embarrassed or blushing ,fear,0.312
21483, it would be a great opportunity to settle the globe down.. #fear does wonders..,fear,0.5
21484, should have stopped after 'smiled'. Being rude=not the same as being funny.It was just being mean #bully #stoppickingonwomen,fear,0.688
21485, should have stopped after 'smiled'. Being rude=not the same as being funny.It was just being mean #stoppickingonwomen,fear,0.479
21486,Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression,fear,0.958
21487,Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #depression,fear,0.8959999999999999
